Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.01564709375181,2013-10-14 15:17:56,30.01564768020667,1,1,0.0,3.2884535789489746,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.015233735227774,2013-10-14 15:18:26,60.015234321682634,1,1,0.0,3.2884535789489746,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.0309430668538,2013-10-14 15:18:56,30.015303401129724,2,1,2.600104808807373,3.4942715167999268,0.021677003163302,0.0,0.07517360666792,0.0,0.0007448673131875694,0.0,0,0,0
4,120.0461467756699,2013-10-14 15:19:26,60.03050710493339,2,1,2.599924325942993,3.510464906692505,0.043353884471363,0.0,0.151105814861447,0.0,0.00047981133684515953,0.0,0,0,0
5,150.0611572350788,2013-10-14 15:19:56,90.04551758439204,2,1,2.599924325942993,3.5248770713806152,0.065019535794077,0.0,0.22731438530434,0.0,0.00045342446537688375,0.0,0,0,0
6,180.07670776427625,2013-10-14 15:20:26,120.06106811358949,2,1,2.5997440814971924,3.542851686477661,0.086707349449264,0.0,0.303945100397561,0.0,0.0005829334259033203,0.0,0,0,0
7,210.0916778735859,2013-10-14 15:20:56,150.07603820284936,2,1,2.599924325942993,3.569085121154785,0.108383400964785,0.0,0.381006530758371,0.0,0.0009068489307537675,0.0,0,0,0
8,240.1071085855444,2013-10-14 15:21:26,180.09146890979545,2,1,2.5997440814971924,3.6089208126068115,0.130059683193819,0.0,0.458775112220667,0.0,0.0013602733379229903,0.0,0,0,0
9,270.12213700450684,2013-10-14 15:21:56,210.10649735382003,2,1,2.5997440814971924,3.666407346725464,0.151724442974031,0.0,0.53755353756458,0.0,0.001878452254459262,0.0,0,0,0
10,300.1376546020083,2013-10-14 15:22:26,240.12201493127185,2,1,2.599924325942993,3.7396013736724854,0.173412114307701,0.0,0.617839225215782,0.0,0.0023318291641771793,0.0,0,0,0
