Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.00050100634654,2013-07-19 11:07:11,30.00050157275384,1,1,0.0,3.327965497970581,0.0,0.0,0.0,0.0,3.24249267578125e-05,0.0,0,0,0
2,60.000013356262095,2013-07-19 11:07:41,60.00001391765695,1,1,0.0,3.327965497970581,0.0,0.0,0.0,0.0,6.480216688942164e-05,0.0,0,0,0
3,90.0159187924695,2013-07-19 11:08:11,30.01559896396431,2,1,2.5997440814971924,3.5391273498535156,0.021676729193878,0.0,0.075738693405366,0.0,0.0019108295673504472,0.0,0,0,0
4,120.03110564248917,2013-07-19 11:08:41,60.03078577388435,2,1,2.5997440814971924,3.6673789024353027,0.043352951782921,0.0,0.153503488669333,0.0,0.007027911953628063,0.0,0,0,0
5,149.12485888940265,2013-07-19 11:09:10,89.12453902079784,2,1,2.5997440814971924,4.100228309631348,0.064363199758927,0.0,0.234492177866968,0.0,0.018169021233916283,0.0,0,0,0
6,179.14081930473318,2013-07-19 11:09:40,30.0155664130879,3,1,0.5517610907554626,4.099742412567139,0.073429953859793,0.0,0.271663165175039,0.0,3.23295607813634e-05,0.0,0,0,0
7,209.1561274812024,2013-07-19 11:10:10,60.030874589557136,3,1,0.2787688076496124,4.099742412567139,0.076668585095465,0.0,0.284940599838662,0.0,0.0,0.0,0,0,0
8,239.17162143926743,2013-07-19 11:10:40,90.0463685776969,3,1,0.17707288265228271,4.099742412567139,0.078514090122934,0.0,0.292506628031017,0.0,0.0,0.0,0,0,0
9,269.1870464610524,2013-07-19 11:11:10,120.06179359446934,3,1,0.1260446012020111,4.099742412567139,0.079757293511368,0.0,0.29760339259602,0.0,6.47544875391759e-05,0.0,0,0,0
10,299.2024269371584,2013-07-19 11:11:41,150.0771740455131,3,1,0.09611281752586365,4.099742412567139,0.080673744980003,0.0,0.301360571911635,0.0,3.23295607813634e-05,0.0,0,0,0
11,323.2960801686489,2013-07-19 11:12:05,174.17082730707835,3,1,0.07988474518060684,4.099580764770508,0.081260163750078,0.0,0.303764701991477,0.0,0.0,0.0,0,0,0
12,353.31191720694915,2013-07-19 11:12:35,30.01541022000817,4,1,0.0,4.020556926727295,0.081260163750078,0.0,0.303764701991477,0.0,-0.002130975713953376,0.0,0,0,0
13,383.3273274069075,2013-07-19 11:13:05,60.030820404929166,4,1,0.0,3.966470956802368,0.081260163750078,0.0,0.303764701991477,0.0,-0.0014897823566570878,0.0,0,0,0
14,413.34260651114346,2013-07-19 11:13:35,90.04609951918998,4,1,0.0,3.924044132232666,0.081260163750078,0.0,0.303764701991477,0.0,-0.0012307167053222656,0.0,0,0,0
15,443.3111512985768,2013-07-19 11:14:05,120.01464440186,4,1,0.0,3.889390468597412,0.081260163750078,0.0,0.303764701991477,0.0,-0.0010363578330725431,0.0,0,0,0
16,443.32722054578727,2013-07-19 11:14:05,0.015636756325331,5,1,-0.00035406628740020096,3.889390468597412,0.081260163750078,1.14624e-09,0.303764701991477,4.458267e-09,-3.237724376958795e-05,0.049209680408239365,0,0,0
