Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000489411038924,2013-09-16 11:39:23,30.00049008270517,1,1,0.0,3.2959024906158447,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.000137264367375,2013-09-16 11:39:53,60.00013784079736,1,1,0.0,3.2959024906158447,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.01592021444085,2013-09-16 11:40:23,30.015382938443448,2,1,2.599924325942993,3.501882553100586,0.021676669636897,0.0,0.075182192147024,0.0,0.0011335372691974044,0.0,0,0,0
4,120.03112665503386,2013-09-16 11:40:53,60.03058936901159,2,1,2.5995638370513916,3.537184000015259,0.043353400052859,0.0,0.151473472891991,0.0,0.0010363578330725431,0.0,0,0,0
5,150.04644292809587,2013-09-16 11:41:23,90.0459056420736,2,1,2.5997440814971924,3.5825254917144775,0.065029428145225,0.0,0.228604313723457,0.0,0.0015545368660241365,0.0,0,0,0
6,180.06162771497102,2013-09-16 11:41:53,120.06109042894872,2,1,2.599924325942993,3.6544241905212402,0.086705283774266,0.0,0.306968382609537,0.0,0.0025909424293786287,0.0,0,0,0
7,210.0769022144023,2013-09-16 11:42:23,150.07636492838003,2,1,2.599924325942993,3.7656729221343994,0.108381185156134,0.0,0.387316590197084,0.0,0.0036597251892089844,0.0,0,0,0
8,240.09213159189648,2013-09-16 11:42:53,180.0915943058742,2,1,2.5995638370513916,3.908660411834717,0.130056318596825,0.0,0.470425750608018,0.0,0.005117082502692938,0.0,0,0,0
9,269.52904623398933,2013-09-16 11:43:23,209.52850894295463,2,1,2.5995638370513916,4.100066661834717,0.151313764478321,0.0,0.555420888520328,0.0,0.0065097808837890625,0.0,0,0,0
10,299.54473985596,2013-09-16 11:43:53,30.015289321200672,3,1,1.3229552507400513,4.099580764770508,0.166446979072032,0.0,0.617461505176052,0.0,0.0,0.0,0,0,0
11,329.5599665518016,2013-09-16 11:44:23,60.03051603709202,3,1,0.805099368095398,4.099580764770508,0.175064332673372,0.0,0.652789751527671,0.0,0.0,0.0,0,0,0
12,359.57516672685125,2013-09-16 11:44:53,90.04571619710435,3,1,0.5367951989173889,4.099580764770508,0.180547513500386,0.0,0.675268939344542,0.0,-3.23295607813634e-05,0.0,0,0,0
13,389.5904214823023,2013-09-16 11:45:23,120.06097095255538,3,1,0.38353005051612854,4.099580764770508,0.184331294598418,0.0,0.690781176314224,0.0,-3.23295607813634e-05,0.0,0,0,0
14,419.60570525473776,2013-09-16 11:45:53,150.07625473000328,3,1,0.28796473145484924,4.099742412567139,0.187101599646988,0.0,0.702138641799803,0.0,0.0,0.0,0,0,0
15,449.6209017205858,2013-09-16 11:46:23,180.09145120086367,3,1,0.22413429617881775,4.099742412567139,0.189219234718625,0.0,0.710820366721118,0.0,0.0,0.0,0,0,0
16,479.6362096078445,2013-09-16 11:46:53,210.1067590780976,3,1,0.179056316614151,4.099742412567139,0.190889910467419,0.0,0.717669688559277,0.0,-3.24249267578125e-05,0.0,0,0,0
17,509.651381392464,2013-09-16 11:47:23,240.1219308627171,3,1,0.14641985297203064,4.099904537200928,0.19223990590017,0.0,0.723204310676896,0.0,3.24249267578125e-05,0.0,0,0,0
18,539.6666381679262,2013-09-16 11:47:53,270.1371876431918,3,1,0.12189742922782898,4.099904537200928,0.193351935699631,0.0,0.727763338699094,0.0,6.47544875391759e-05,0.0,0,0,0
19,569.68186700909,2013-09-16 11:48:23,300.1524164843554,3,1,0.10260404646396637,4.099904537200928,0.194283074503946,0.0,0.731580775982854,0.0,0.0,0.0,0,0,0
20,599.6972048255961,2013-09-16 11:48:53,330.1677544311851,3,1,0.08763816207647324,4.099742412567139,0.195073628901132,0.0,0.734821857940094,0.0,0.0,0.0,0,0,0
21,618.321684837549,2013-09-16 11:49:12,348.79223429777716,3,1,0.07988474518060684,4.099742412567139,0.1955069738777,0.0,0.736598465941532,0.0,0.0,0.0,0,0,0
22,648.3375709278506,2013-09-16 11:49:42,30.01545711746448,4,1,0.0,4.011488437652588,0.1955069738777,0.0,0.736598465941532,0.0,-0.0021375655196607113,0.0,0,0,0
23,678.3527459454905,2013-09-16 11:50:12,60.03063214011683,4,1,0.0,3.9476866722106934,0.1955069738777,0.0,0.736598465941532,0.0,-0.001813650131225586,0.0,0,0,0
24,708.3678553052483,2013-09-16 11:50:42,90.04574149987468,4,1,0.0,3.8953819274902344,0.1955069738777,0.0,0.736598465941532,0.0,-0.001425027847290039,0.0,0,0,0
25,738.3364216675702,2013-09-16 11:51:12,120.01430785217174,4,1,0.0,3.8516597747802734,0.1955069738777,0.0,0.736598465941532,0.0,-0.0012307167053222656,0.0,0,0,0
26,738.3679586161842,2013-09-16 11:51:12,0.031097159877388,5,1,-0.00035406628740020096,3.8516597747802734,0.1955069738777,3.05846e-09,0.736598465941532,1.1780148e-08,0.0,0.06324483454227448,0,0,0
27,768.3834340600309,2013-09-16 11:51:42,30.015134106147944,6,1,0.0,3.814253091812134,0.1955069738777,3.05846e-09,0.736598465941532,1.1780148e-08,-0.0010363578330725431,0.06324483454227448,0,0,0
28,798.3830374530635,2013-09-16 11:52:12,60.01473750419309,6,1,0.0,3.7823519706726074,0.1955069738777,3.05846e-09,0.736598465941532,1.1780148e-08,-0.0008744716760702431,0.06324483454227448,0,0,0
29,828.3986418300703,2013-09-16 11:52:42,30.01518733820439,7,1,-2.599730968475342,3.2094297409057617,0.1955069738777,0.021675671455482,0.736598465941532,0.070872807952187,-0.0011659145820885897,0.06324483454227448,0,0,0
30,858.4138813126328,2013-09-16 11:53:12,60.030426830791775,7,1,-2.5999112129211426,3.191617012023926,0.1955069738777,0.043351655667119,0.736598465941532,0.140212115114814,-0.0003238678036723286,0.06324483454227448,0,0,0
31,888.4289094258367,2013-09-16 11:53:42,90.04545495402054,7,1,-2.599730968475342,3.1844918727874756,0.1955069738777,0.065027391297614,0.736598465941532,0.209307828841521,-0.00012955666170455515,0.06324483454227448,0,0,0
32,918.4443845880659,2013-09-16 11:54:12,120.06093009620018,7,1,-2.5999112129211426,3.179633855819702,0.1955069738777,0.086703558150612,0.736598465941532,0.278278586397194,-0.00012955666170455515,0.06324483454227448,0,0,0
33,948.4596144317167,2013-09-16 11:54:42,150.0761599448632,7,1,-2.599730968475342,3.1757473945617676,0.1955069738777,0.108379634044533,0.736598465941532,0.347157750238523,-9.71794142969884e-05,0.06324483454227448,0,0,0
34,978.4748564405462,2013-09-16 11:55:12,180.0914019486804,7,1,-2.599730968475342,3.172670841217041,0.1955069738777,0.130055653192113,0.736598465941532,0.415960473090148,-9.713172767078504e-05,0.06324483454227448,0,0,0
35,1008.490083276736,2013-09-16 11:55:42,210.10662878487017,7,1,-2.599730968475342,3.1695940494537354,0.1955069738777,0.151731699461644,0.736598465941532,0.484694817728122,-6.47544875391759e-05,0.06324483454227448,0,0,0
36,1038.5053918857857,2013-09-16 11:56:12,240.1219374039444,7,1,-2.599730968475342,3.1670031547546387,0.1955069738777,0.17340784189305,0.736598465941532,0.553367611974265,-3.237724376958795e-05,0.06324483454227448,0,0,0
37,1068.520639949636,2013-09-16 11:56:42,270.1371854577703,7,1,-2.5999112129211426,3.164250135421753,0.1955069738777,0.195083992237385,0.736598465941532,0.621983065045301,-9.71794142969884e-05,0.06324483454227448,0,0,0
38,1098.5358384104331,2013-09-16 11:57:12,300.15238391856724,7,1,-2.5999112129211426,3.161821126937866,0.1955069738777,0.216760156013442,0.736598465941532,0.690545838684385,-9.71794142969884e-05,0.06324483454227448,0,0,0
39,1128.5511208696107,2013-09-16 11:57:42,330.16766638776966,7,1,-2.599730968475342,3.1598780155181885,0.1955069738777,0.238436298835998,0.736598465941532,0.759059634482977,-3.237724376958795e-05,0.06324483454227448,0,0,0
40,1158.5663719960592,2013-09-16 11:58:12,360.18291750920554,7,1,-2.5999112129211426,3.1576108932495117,0.1955069738777,0.260112460857918,0.736598465941532,0.827528446245534,-9.71794142969884e-05,0.06324483454227448,0,0,0
41,1188.5815714092184,2013-09-16 11:58:42,390.19811691735265,7,1,-2.5999112129211426,3.155829668045044,0.1955069738777,0.281788611279029,0.736598465941532,0.89595509753927,-6.47544875391759e-05,0.06324483454227448,0,0,0
