Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000240969713325,2013-08-20 10:10:14,30.000241551155753,1,1,0.0,3.328451156616211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.01553651635789,2013-08-20 10:10:44,60.01553709780031,1,1,0.0,3.328451156616211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.03120905371898,2013-08-20 10:11:14,30.015271837828458,2,1,2.5997440814971924,3.6160459518432617,0.02167633768898,0.0,0.076441532794989,0.0,0.0065097808837890625,0.0,0,0,0
4,114.98397076720047,2013-08-20 10:11:39,54.968033546297555,2,1,2.5997440814971924,4.100552082061768,0.039696438906471,0.0,0.145054735402086,0.0,0.028144072741270065,0.0,0,0,0
5,144.99974459038262,2013-08-20 10:12:09,30.01538302866727,3,1,0.40174156427383423,4.099742412567139,0.046934664022168,0.0,0.174728936527474,0.0,0.0,0.0,0,0,0
6,175.0149951504258,2013-08-20 10:12:39,60.03063359372289,3,1,0.20177561044692993,4.099418640136719,0.049285451001595,0.0,0.184366230188534,0.0,-6.47544875391759e-05,0.0,0,0,0
7,205.0302662163393,2013-08-20 10:13:09,90.0459046596364,3,1,0.12947052717208862,4.099580764770508,0.050629331583718,0.0,0.189875577027062,0.0,-3.23295607813634e-05,0.0,0,0,0
8,235.0455063404935,2013-08-20 10:13:39,120.06114477877811,3,1,0.09304751455783844,4.099580764770508,0.051541946213982,0.0,0.193616909936316,0.0,0.0,0.0,0,0,0
9,251.2951039322114,2013-08-20 10:13:55,136.3107424657323,3,1,0.07988474518060684,4.099580764770508,0.051931362582119,0.0,0.195213356695276,0.0,0.0,0.0,0,0,0
10,281.31025563122233,2013-08-20 10:14:25,30.014735582502748,4,1,0.0,4.017642021179199,0.051931362582119,0.0,0.195213356695276,0.0,-0.001975631806999445,0.0,0,0,0
11,311.31036920489544,2013-08-20 10:14:55,60.01484915116346,4,1,0.0,3.9627463817596436,0.051931362582119,0.0,0.195213356695276,0.0,-0.0013926506508141756,0.0,0,0,0
12,341.3255481723339,2013-08-20 10:15:25,90.03002813865166,4,1,0.0,3.9199957847595215,0.051931362582119,0.0,0.195213356695276,0.0,-0.0012307167053222656,0.0,0,0,0
13,371.30931957485166,2013-08-20 10:15:55,120.01379951109485,4,1,0.0,3.8851799964904785,0.051931362582119,0.0,0.195213356695276,0.0,-0.000939226127229631,0.0,0,0,0
14,371.34079260592415,2013-08-20 10:15:55,0.031124983902373,5,1,0.00018686952535063028,3.8853421211242676,0.051931363418219,0.0,0.195213359943814,0.0,0.0,0.024272341281175613,0,0,0
15,401.3558202534064,2013-08-20 10:16:25,30.014705728441708,6,1,0.0,3.855870008468628,0.051931363418219,0.0,0.195213359943814,0.0,-0.0007449149852618575,0.024272341281175613,0,0,0
16,431.35583873618094,2013-08-20 10:16:55,60.01472411598002,6,1,0.0,3.830770254135132,0.051931363418219,0.0,0.195213359943814,0.0,-0.0006801128620281816,0.024272341281175613,0,0,0
17,461.3712910373578,2013-08-20 10:17:26,30.015062558655124,7,1,-2.599730968475342,3.2097535133361816,0.051931363418219,0.021675319753162,0.195213359943814,0.071027763408875,-0.001101160072721541,0.024272341281175613,0,0,0
18,491.3865099087888,2013-08-20 10:17:56,60.03028142006131,7,1,-2.5999112129211426,3.1919407844543457,0.051931363418219,0.043350866968702,0.195213359943814,0.140372205249391,-0.0003238678036723286,0.024272341281175613,0,0,0
19,521.4018763362724,2013-08-20 10:18:26,90.04564785756973,7,1,-2.599730968475342,3.1849777698516846,0.051931363418219,0.065026589523572,0.195213359943814,0.20947740846947,-0.00012955666170455515,0.024272341281175613,0,0,0
20,551.4170895536771,2013-08-20 10:18:56,120.06086106996202,7,1,-2.5999112129211426,3.180443525314331,0.051931363418219,0.086702281676915,0.195213359943814,0.278460823591486,-9.71794142969884e-05,0.024272341281175613,0,0,0
21,581.4323635819396,2013-08-20 10:19:26,150.076135093212,7,1,-2.599730968475342,3.1768810749053955,0.051931363418219,0.108378135000648,0.195213359943814,0.347357914128837,-9.713172767078504e-05,0.024272341281175613,0,0,0
22,611.4473451947867,2013-08-20 10:19:56,180.09111673112145,7,1,-2.599730968475342,3.17380428314209,0.051931363418219,0.130053702516582,0.195213359943814,0.416182582182258,-6.47544875391759e-05,0.024272341281175613,0,0,0
23,641.4625001827377,2013-08-20 10:20:26,210.1062716990226,7,1,-2.5999112129211426,3.170889377593994,0.051931363418219,0.151729507442008,0.195213359943814,0.484945489159677,-0.00012955666170455515,0.024272341281175613,0,0,0
24,671.4780380004007,2013-08-20 10:20:56,240.1218095116732,7,1,-2.5999112129211426,3.1687843799591064,0.051931363418219,0.173405601942182,0.195213359943814,0.553654363866001,0.0,0.024272341281175613,0,0,0
25,701.4932838637925,2013-08-20 10:21:26,270.1370553850899,7,1,-2.599730968475342,3.1663553714752197,0.051931363418219,0.195081543751405,0.195213359943814,0.622312858906265,-9.713172767078504e-05,0.024272341281175613,0,0,0
26,731.5085505037263,2013-08-20 10:21:56,300.15232200998634,7,1,-2.6000916957855225,3.164250135421753,0.051931363418219,0.21675746929517,0.195213359943814,0.690926359762705,-9.71794142969884e-05,0.024272341281175613,0,0,0
27,761.5237646835186,2013-08-20 10:22:26,330.16753619980335,7,1,-2.599730968475342,3.162630796432495,0.051931363418219,0.238433467592221,0.195213359943814,0.75949850317193,-6.480216688942164e-05,0.024272341281175613,0,0,0
28,791.5390366065584,2013-08-20 10:22:56,360.18280811281835,7,1,-2.5999112129211426,3.1608495712280273,0.051931363418219,0.260109503717317,0.195213359943814,0.828032432511028,-6.47544875391759e-05,0.024272341281175613,0,0,0
29,821.5543048805457,2013-08-20 10:23:26,390.198076401843,7,1,-2.599730968475342,3.1592302322387695,0.051931363418219,0.28178545894462,0.195213359943814,0.896530264064235,-6.47544875391759e-05,0.024272341281175613,0,0,0
30,851.5695294761771,2013-08-20 10:23:56,420.21330099246205,7,1,-2.599730968475342,3.1579346656799316,0.051931363418219,0.303461432725236,0.195213359943814,0.964994170066733,-3.24249267578125e-05,0.024272341281175613,0,0,0
31,881.584789003466,2013-08-20 10:24:26,450.22856052476334,7,1,-2.599730968475342,3.156315326690674,0.051931363418219,0.3251373894253,0.195213359943814,1.033425203115039,-3.24249267578125e-05,0.024272341281175613,0,0,0
32,911.6000144311616,2013-08-20 10:24:56,480.24378595245895,7,1,-2.599730968475342,3.154695987701416,0.051931363418219,0.346813320919092,0.195213359943814,1.101824287794732,-6.480216688942164e-05,0.024272341281175613,0,0,0
33,941.6153215465055,2013-08-20 10:25:26,510.259093057778,7,1,-2.599730968475342,3.1534006595611572,0.051931363418219,0.368489287413069,0.195213359943814,1.17019261803973,-3.237724376958795e-05,0.024272341281175613,0,0,0
34,971.6305391798652,2013-08-20 10:25:56,540.2743106861252,7,1,-2.599730968475342,3.1519432067871094,0.051931363418219,0.390165303513508,0.195213359943814,1.238529790695707,-6.47544875391759e-05,0.024272341281175613,0,0,0
35,1001.6459072163404,2013-08-20 10:26:26,570.2896787326252,7,1,-2.599730968475342,3.1506476402282715,0.051931363418219,0.411841357480119,0.195213359943814,1.306836080898033,-3.24249267578125e-05,0.024272341281175613,0,0,0
36,1031.661044144489,2013-08-20 10:26:56,600.304815650749,7,1,-2.5999112129211426,3.1488664150238037,0.051931363418219,0.433517172149149,0.195213359943814,1.375108738798485,-6.480216688942164e-05,0.024272341281175613,0,0,0
37,1061.6763014412445,2013-08-20 10:27:26,630.3200729525169,7,1,-2.599730968475342,3.147571086883545,0.051931363418219,0.45519318369923,0.195213359943814,1.443351246309411,-3.237724376958795e-05,0.024272341281175613,0,0,0
38,1091.691576477006,2013-08-20 10:27:56,660.3353479983035,7,1,-2.599730968475342,3.146113634109497,0.051931363418219,0.476869207931,0.195213359943814,1.511562118837324,-3.237724376958795e-05,0.024272341281175613,0,0,0
39,1121.7068585502263,2013-08-20 10:28:26,690.3506301667599,7,1,-2.5999112129211426,3.1444942951202393,0.051931363418219,0.498545220110506,0.195213359943814,1.579740371377708,-3.237724376958795e-05,0.024272341281175613,0,0,0
40,1151.7220713566114,2013-08-20 10:28:56,720.3658428779086,7,1,-2.5999112129211426,3.1430368423461914,0.051931363418219,0.520221178623413,0.195213359943814,1.647885675950787,-3.237724376958795e-05,0.024272341281175613,0,0,0
