Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000260357810724,2013-11-06 13:36:58,30.00026093925315,1,1,0.0,3.2975218296051025,0.0,0.0,0.0,0.0,-3.217645644326694e-05,0.0,0,0,0
2,60.015761730061115,2013-11-06 13:37:28,60.01576233155328,1,1,0.0,3.2975218296051025,0.0,0.0,0.0,0.0,-3.2277526770485565e-05,0.0,0,0,0
3,90.03168123582391,2013-11-06 13:37:58,30.01553803319774,2,1,2.5997440814971924,3.499939203262329,0.021676911917697,0.0,0.075116956777354,0.0,0.0015221344074234366,0.0,0,0,0
4,120.04679586866304,2013-11-06 13:38:28,60.0306526509996,2,1,2.5995638370513916,3.545766592025757,0.043352156412496,0.0,0.151462360205326,0.0,0.001646607182919979,0.0,0,0,0
5,150.06213499341484,2013-11-06 13:38:58,90.04599176572651,2,1,2.5997440814971924,3.612807273864746,0.06502718419009,0.0,0.228984123143737,0.0,0.0027443133294582367,0.0,0,0,0
6,180.07716576822156,2013-11-06 13:39:28,120.06102255055812,2,1,2.5997440814971924,3.7225983142852783,0.086690845001211,0.0,0.308349344974944,0.0,0.004423247650265694,0.0,0,0,0
7,210.09277662207057,2013-11-06 13:39:58,150.0766334044071,2,1,2.5995638370513916,3.881617546081543,0.108377272124913,0.0,0.390720077756181,0.0,0.005954294465482235,0.0,0,0,0
8,239.62365225971007,2013-11-06 13:40:28,179.60750903202174,2,1,2.599924325942993,4.100066661834717,0.129702670399157,0.0,0.475679821396991,0.0,0.008625926449894905,0.0,0,0,0
9,269.6393696128333,2013-11-06 13:40:58,30.015353946521177,3,1,1.262009859085083,4.099742412567139,0.144414568573917,0.0,0.535993064491874,0.0,0.0,0.0,0,0,0
10,299.654248535931,2013-11-06 13:41:28,60.0302328746313,3,1,0.7542514204978943,4.099742412567139,0.15255643155494,0.0,0.569372231264548,0.0,-3.222320447093807e-05,0.0,0,0,0
