Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,10.012627383247478,2010-08-16 13:44:13,10.012627974721614,1,1,0.0,3.37957763671875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,20.02816807736204,2010-08-16 13:44:23,20.02816864878621,1,1,0.0,3.379415512084961,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,30.043208755282397,2010-08-16 13:44:33,30.04320902094451,1,1,0.0,3.379253625869751,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
4,40.04339387357722,2010-08-16 13:44:43,40.043394439988894,1,1,0.0,3.379415512084961,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,50.05888362071624,2010-08-16 13:44:53,50.05888418712792,1,1,0.0,3.379253625869751,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
6,60.07437345808014,2010-08-16 13:45:03,60.074374029504305,1,1,0.0,3.379415512084961,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
7,70.08982960648076,2010-08-16 13:45:13,70.08983017790493,1,1,0.0,3.379253625869751,0.0,0.0,0.0,0.0,-6.480216688942164e-05,0.0,0,0,0
8,80.10545289143712,2010-08-16 13:45:23,80.1054534578488,1,1,0.0,3.379415512084961,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,90.12078834402664,2010-08-16 13:45:33,90.12078891545082,1,1,0.0,3.379415512084961,0.0,0.0,0.0,0.0,-3.24249267578125e-05,0.0,0,0,0
10,100.1362021268392,2010-08-16 13:45:43,100.13620269325088,1,1,0.0,3.379253625869751,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
11,110.15176130702676,2010-08-16 13:45:53,110.15176187343842,1,1,0.0,3.379415512084961,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,120.01098995342238,2010-08-16 13:46:03,120.01099052484652,1,1,0.0,3.37957763671875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,130.0289116636714,2010-08-16 13:46:13,10.017491039976557,2,1,0.5500248074531555,3.494267463684082,0.001530058195091,0.0,0.005325449161925,0.0,0.00207347865216434,0.0,0,0,0
14,140.04240378210503,2010-08-16 13:46:23,20.030983148385207,2,1,0.5498448610305786,3.516946315765381,0.003059533817981,0.0,0.010687514363443,0.0,0.0017495155334472656,0.0,0,0,0
15,150.0579921750999,2010-08-16 13:46:33,30.046571541380057,2,1,0.5496649146080017,3.5367093086242676,0.004589283995355,0.0,0.016082984937961,0.0,0.0015227317344397306,0.0,0,0,0
16,160.07334229925547,2010-08-16 13:46:43,40.061921675560626,2,1,0.5496649146080017,3.55436635017395,0.006118937642954,0.0,0.021506797567729,0.0,0.001328325248323381,0.0,0,0,0
17,170.08883967039586,2010-08-16 13:46:53,50.0774190517135,2,1,0.5500248074531555,3.570565700531006,0.007648827841876,0.0,0.026957312705719,0.0,0.0012311458121985197,0.0,0,0,0
18,180.10429701678223,2010-08-16 13:47:03,60.0928763880749,2,1,0.5498448610305786,3.5854687690734863,0.009178822396335,0.0,0.032431756134429,0.0,0.0011987208854407072,0.0,0,0,0
19,190.11990582565977,2010-08-16 13:47:13,70.1084851919399,2,1,0.5498448610305786,3.59907603263855,0.010708824378783,0.0,0.037927987500493,0.0,0.0010691166389733553,0.0,0,0,0
20,200.13526072672084,2010-08-16 13:47:23,80.12384009300102,2,1,0.5500248074531555,3.6118733882904053,0.012238800835264,0.0,0.043444352508574,0.0,0.00103673932608217,0.0,0,0,0
21,210.1507705087931,2010-08-16 13:47:33,90.13934990013573,2,1,0.5498448610305786,3.6238608360290527,0.013768803672447,0.0,0.048979759967074,0.0,0.000971937202848494,0.0,0,0,0
22,220.1662190181549,2010-08-16 13:47:43,100.15479838944756,2,1,0.5500248074531555,3.635200262069702,0.015298811904701,0.0,0.054532982171701,0.0,0.0009071350214071572,0.0,0,0,0
23,230.182063128476,2010-08-16 13:47:53,110.17064252483112,2,1,0.5500248074531555,3.6458916664123535,0.016828891461949,0.0,0.060103305929356,0.0,0.0008423328399658203,0.0,0,0,0
24,240.1971944974263,2010-08-16 13:48:03,120.18577386370646,2,1,0.5498448610305786,3.655935287475586,0.018358858429971,0.0,0.06568919712428,0.0,0.0007775783305987716,0.0,0,0,0
25,250.21269305151495,2010-08-16 13:48:13,130.20127242280762,2,1,0.5498448610305786,3.6656546592712402,0.019888863816534,0.0,0.071290440784898,0.0,0.0007451534038409591,0.0,0,0,0
26,260.22815797177776,2010-08-16 13:48:24,140.2167373430704,2,1,0.5498448610305786,3.6750502586364746,0.021418864979202,0.0,0.076906147832812,0.0,0.0007775783305987716,0.0,0,0,0
