Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.0003129256763,2011-01-31 11:13:30,30.00031348707548,1,1,0.0,4.018148422241211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.01526892138869,2011-01-31 11:14:00,60.01526948780036,1,1,0.0,4.018310546875,0.0,0.0,0.0,0.0,3.24249267578125e-05,0.0,0,0,0
3,90.03039462506554,2011-01-31 11:14:30,90.03039518646473,1,1,0.0,4.018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,120.01412248064408,2011-01-31 11:15:00,120.01412305206824,1,1,0.0,4.018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,150.02974038718924,2011-01-31 11:15:30,30.01519169314291,2,1,0.5500248074531555,4.1451497077941895,0.004585343724371,0.0,0.01895044085618,0.0,0.0004535675107035786,0.0,0,0,0
6,180.04485016116436,2011-01-31 11:16:00,60.03030147213054,2,1,0.5500248074531555,4.15940523147583,0.009170638606632,0.0,0.037990904314566,0.0,0.0003563881036825478,0.0,0,0,0
7,210.06039973124672,2011-01-31 11:16:30,90.04585113243776,2,1,0.5500248074531555,4.170582294464111,0.013756005939404,0.0,0.05708971793638,0.0,0.0002915382501669228,0.0,0,0,0
8,240.0752510009497,2011-01-31 11:17:00,120.06070230690337,2,1,0.5500248074531555,4.180140018463135,0.018341344951991,0.0,0.07623564072186,0.0,0.0002267837553517893,0.0,0,0,0
9,270.0902398134516,2011-01-31 11:17:30,150.0756911344428,2,1,0.5500248074531555,4.188563346862793,0.022926701684208,0.0,0.095422005369433,0.0,0.0002267837553517893,0.0,0,0,0
10,300.10548143102153,2011-01-31 11:18:00,180.0909327470002,2,1,0.5498448610305786,4.195853233337402,0.027512017234279,0.0,0.114644656452283,0.0,0.00016202926053665578,0.0,0,0,0
11,315.98021796399604,2011-01-31 11:18:16,195.96566926994973,2,1,0.5500248074531555,4.2000651359558105,0.029937188775984,0.0,0.124825484443993,0.0,0.00019445418729446828,0.0,0,0,0
12,345.99589625876536,2011-01-31 11:18:46,30.015264098599587,3,1,0.0,4.084565162658691,0.029937188775984,0.0,0.124825484443993,0.0,-0.0004211425839457661,0.0,0,0,0
13,376.01089175292,2011-01-31 11:19:16,60.03025959275425,3,1,0.0,4.07435941696167,0.029937188775984,0.0,0.124825484443993,0.0,-0.0001943588285939768,0.0,0,0,0
14,406.0260052612022,2011-01-31 11:19:46,90.04537311607392,3,1,0.0,4.068365573883057,0.029937188775984,0.0,0.124825484443993,0.0,-0.00012960433377884328,0.0,0,0,0
15,435.99427966201654,2011-01-31 11:20:16,120.01364751688824,3,1,0.0,4.064640045166016,0.029937188775984,0.0,0.124825484443993,0.0,-3.24249267578125e-05,0.0,0,0,0
16,435.99472017414536,2011-01-31 11:20:16,2.621533669e-06,4,1,0.9072202444076538,4.2003889083862305,0.029937189436625,0.0,0.124825487218943,0.0,0.0,0.0,0,0,0
17,436.27634104500817,2011-01-31 11:20:16,0.281623507433912,4,1,0.8570148944854736,4.200226783752441,0.030005293201015,0.0,0.12511153824715,0.0,-3.24249267578125e-05,0.0,0,0,0
18,438.3228206518745,2011-01-31 11:20:18,2.328103119312749,4,1,0.8068096041679382,4.200226783752441,0.030476137700231,0.0,0.127089205525324,0.0,-3.24249267578125e-05,0.0,0,0,0
19,442.19773487038833,2011-01-31 11:20:22,6.203017327801598,4,1,0.7564243674278259,4.200226783752441,0.031315514893222,0.0,0.130614794962844,0.0,0.0,0.0,0,0,0
20,448.0257864682167,2011-01-31 11:20:28,12.031068930642524,4,1,0.7063990235328674,4.200226783752441,0.032497271344924,0.0,0.135578470665822,0.0,0.0,0.0,0,0,0
21,456.27600986344794,2011-01-31 11:20:36,20.281292340911193,4,1,0.6563736796379089,4.200226783752441,0.034055852432559,0.0,0.142124897874371,0.0,-3.24249267578125e-05,0.0,0,0,0
22,467.86932592925814,2011-01-31 11:20:48,31.87460839168389,4,1,0.6063482761383057,4.200226783752441,0.036084847351941,0.0,0.150647200520564,0.0,-3.24249267578125e-05,0.0,0,0,0
23,484.75954900214754,2011-01-31 11:21:05,48.76483146457325,4,1,0.5563229322433472,4.2003889083862305,0.03880516623459,0.0,0.162073226729063,0.0,0.0,0.0,0,0,0
24,511.4778222099886,2011-01-31 11:21:32,75.48310466740182,4,1,0.5062975883483887,4.2000651359558105,0.042733962860798,0.0,0.178575207755465,0.0,0.0,0.0,0,0,0
25,556.8208104634048,2011-01-31 11:22:17,120.82609293585551,4,1,0.4562722444534302,4.200226783752441,0.048767623609073,0.0,0.203918168640856,0.0,-3.24249267578125e-05,0.0,0,0,0
26,632.3820655557117,2011-01-31 11:23:33,196.3873480281625,4,1,0.4062468707561493,4.2000651359558105,0.057782554742192,0.0,0.241782986975291,0.0,-3.23295607813634e-05,0.0,0,0,0
27,741.2552301964316,2011-01-31 11:25:21,305.26051265885746,4,1,0.3562215268611908,4.200226783752441,0.069284997876524,0.0,0.290096327791309,0.0,0.0,0.0,0,0,0
28,882.0809754345637,2011-01-31 11:27:42,446.08625790200193,4,1,0.3061961531639099,4.200226783752441,0.082211430929966,0.0,0.344390910572721,0.0,0.0,0.0,0,0,0
29,1061.124855609384,2011-01-31 11:30:41,625.1301380868473,4,1,0.2561708092689514,4.200226783752441,0.096152094448639,0.0,0.402945584362148,0.0,-3.24249267578125e-05,0.0,0,0,0
30,1297.7617621518436,2011-01-31 11:34:38,861.7670446293068,4,1,0.20614545047283173,4.200226783752441,0.111278269577661,0.0,0.466479682681421,0.0,0.0,0.0,0,0,0
31,1626.3965557158033,2011-01-31 11:40:07,1190.4018381682038,4,1,0.15612009167671204,4.2000651359558105,0.127699832309061,0.0,0.535454830934655,0.0,-3.23295607813634e-05,0.0,0,0,0
32,2131.5911730366643,2011-01-31 11:48:32,1695.59645547904,4,1,0.10609473288059235,4.2000651359558105,0.145834272154485,0.0,0.611624453353887,0.0,-6.47544875391759e-05,0.0,0,0,0
33,3084.434530330612,2011-01-31 12:04:25,2648.4398127880254,4,1,0.056069377809762955,4.200226783752441,0.166513391985609,0.0,0.69848217224144,0.0,0.0,0.0,0,0,0
34,3275.2932490283665,2011-01-31 12:07:36,2839.2985314907924,4,1,0.04995116963982582,4.200226783752441,0.169335247863422,0.0,0.710334726005847,0.0,-3.24249267578125e-05,0.0,0,0,0
35,3305.3088451217627,2011-01-31 12:08:06,30.01524001357229,5,1,0.0,4.18904972076416,0.169335247863422,0.0,0.710334726005847,0.0,-3.23295607813634e-05,0.0,0,0,0
36,3335.308339121423,2011-01-31 12:08:36,60.01473400822049,5,1,0.0,4.187267780303955,0.169335247863422,0.0,0.710334726005847,0.0,-3.23295607813634e-05,0.0,0,0,0
37,3335.4984635865408,2011-01-31 12:08:36,0.189719549492582,6,1,0.00010576131171546876,4.187429428100586,0.169335253437029,0.0,0.710334749344936,0.0,0.0,0.11759588867425919,0,0,0
