Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000000793127516,2010-12-16 12:41:54,30.00000138459937,1,1,0.0,3.6672747135162354,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.0149396590747,2010-12-16 12:42:25,60.01494025054655,1,1,0.0,3.6671125888824463,0.0,0.0,0.0,0.0,-3.24249267578125e-05,0.0,0,0,0
3,90.03016546405864,2010-12-16 12:42:55,90.03016603046812,1,1,0.0,3.6674365997314453,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
4,120.01377148943718,2010-12-16 12:43:25,120.01377208090902,1,1,0.0,3.6674365997314453,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
5,150.0294331147456,2010-12-16 12:43:55,30.015250666851745,2,1,0.5500248074531555,3.791684150695801,0.004585603262371,0.0,0.017319138501053,0.0,0.0006479740259237587,0.0,0,0,0
6,180.0441797523399,2010-12-16 12:44:25,60.02999730444606,2,1,0.5500248074531555,3.8083693981170654,0.009171181525998,0.0,0.034747819028984,0.0,0.0003888130304403603,0.0,0,0,0
7,210.0611034374332,2010-12-16 12:44:55,90.04692105971398,2,1,0.5502047538757324,3.8188986778259277,0.013757119224612,0.0,0.052238150658182,0.0,0.0002267837553517893,0.0,0,0,0
8,240.07424224400185,2010-12-16 12:45:25,120.06005977104564,2,1,0.5500248074531555,3.826350450515747,0.018342424933001,0.0,0.069766826002262,0.0,0.00016202926053665578,0.0,0,0,0
9,270.0892492194369,2010-12-16 12:45:55,150.07506674648067,2,1,0.5500248074531555,3.8326680660247803,0.022928090420779,0.0,0.087328293663155,0.0,0.00012960433377884328,0.0,0,0,0
10,300.1042603201375,2010-12-16 12:46:25,180.09007784718128,2,1,0.5502047538757324,3.8380136489868164,0.027513717062716,0.0,0.104916023813826,0.0,0.00012955666170455515,0.0,0,0,0
11,330.11928656352,2010-12-16 12:46:55,210.10510409056383,2,1,0.5498448610305786,3.8427114486694336,0.032099320906136,0.0,0.122527096795485,0.0,6.480216688942164e-05,0.0,0,0,0
12,360.1343212479077,2010-12-16 12:47:25,240.1201387950014,2,1,0.5500248074531555,3.847409248352051,0.036684909373771,0.0,0.140159470230713,0.0,9.71794142969884e-05,0.0,0,0,0
13,390.14930965212903,2010-12-16 12:47:55,270.13512717917274,2,1,0.5502047538757324,3.851783037185669,0.041270502493247,0.0,0.15781170672036,0.0,0.00012960433377884328,0.0,0,0,0
