Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000320489326597,2010-08-17 14:30:36,29.937022310990468,1,1,0.0,3.264401435852051,0.0,0.0,0.0,0.0,-6.480216688942164e-05,0.0,0,0,0
2,60.01547891455563,2010-08-17 14:31:06,59.95218070113205,1,1,0.0,3.26456356048584,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.03068502863995,2010-08-17 14:31:36,89.96738681020389,1,1,0.0,3.26456356048584,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,120.04585529838918,2010-08-17 14:32:06,119.9825570949906,1,1,0.0,3.26456356048584,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,120.07710406994292,2010-08-17 14:32:06,120.01380585651933,1,1,0.0,3.26456356048584,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
6,150.09279896451875,2010-08-17 14:32:36,30.015299446697924,2,1,0.5498448610305786,3.437246561050415,0.004584795330581,0.0,0.015559957299732,0.0,0.0020411014556884766,0.0,0,0,0
7,180.1078635709224,2010-08-17 14:33:06,60.03036405310158,2,1,0.5500248074531555,3.5007472038269043,0.009170022666105,0.0,0.031473261306799,0.0,0.0014903068076819181,0.0,0,0,0
8,210.1232089270407,2010-08-17 14:33:36,90.04570942425738,2,1,0.5500248074531555,3.549182653427124,0.013755324297663,0.0,0.047640349008931,0.0,0.0011663436889648438,0.0,0,0,0
9,240.1382708718108,2010-08-17 14:34:06,120.0607713790524,2,1,0.5500248074531555,3.5888707637786865,0.018340607270075,0.0,0.064008081918909,0.0,0.0009719848749227822,0.0,0,0,0
10,270.1535634513937,2010-08-17 14:34:37,150.0760639385854,2,1,0.5498448610305786,3.6225650310516357,0.022925967353076,0.0,0.080543729281019,0.0,0.0008100032573565841,0.0,0,0,0
11,300.1688580510112,2010-08-17 14:35:07,180.09135855324038,2,1,0.5500248074531555,3.6520473957061768,0.027511289164406,0.0,0.097223653987217,0.0,0.0007451534038409591,0.0,0,0,0
12,330.18410653068366,2010-08-17 14:35:37,210.10660701286284,2,1,0.5500248074531555,3.6781280040740967,0.032096630930619,0.0,0.114030548834157,0.0,0.0006803512806072831,0.0,0,0,0
13,360.19901137892083,2010-08-17 14:36:07,240.1215118611,2,1,0.5498448610305786,3.7012927532196045,0.036681895106041,0.0,0.130949931490608,0.0,0.0005831718444824219,0.0,0,0,0
14,390.2143405948127,2010-08-17 14:36:37,270.13684107699186,2,1,0.5500248074531555,3.7223517894744873,0.041267235064592,0.0,0.147970859491094,0.0,0.000518369663041085,0.0,0,0,0
15,420.2293998829617,2010-08-17 14:37:07,300.1519003551158,2,1,0.5498448610305786,3.741304874420166,0.04585253663802,0.0,0.165082854077814,0.0,0.0004859924374613911,0.0,0,0,0
16,450.24512399305144,2010-08-17 14:37:37,330.16762452034305,2,1,0.5500248074531555,3.7583138942718506,0.050437967400114,0.0,0.182277699254419,0.0,0.0004535675107035786,0.0,0,0,0
17,480.2454968831776,2010-08-17 14:38:07,360.16799739543166,2,1,0.5502047538757324,3.773055076599121,0.055020980122009,0.0,0.199536846010551,0.0,0.0003563881036825478,0.0,0,0,0
18,510.25934611048245,2010-08-17 14:38:37,390.1818465826367,2,1,0.5498448610305786,3.7834224700927734,0.0596061654107,0.0,0.216863335654442,0.0,0.00016198158846236765,0.0,0,0,0
19,540.2746579681124,2010-08-17 14:39:07,420.197158445279,2,1,0.5500248074531555,3.7884442806243896,0.064191513400514,0.0,0.234224684400343,0.0,0.00012960433377884328,0.0,0,0,0
20,570.2897250356499,2010-08-17 14:39:37,450.2122255078041,2,1,0.5500248074531555,3.7900643348693848,0.068776801833863,0.0,0.251599541036977,0.0,6.480216688942164e-05,0.0,0,0,0
21,600.3050755746856,2010-08-17 14:40:07,480.2275760618773,2,1,0.5500248074531555,3.791198253631592,0.073362151475197,0.0,0.268980633143167,0.0,6.480216688942164e-05,0.0,0,0,0
22,630.3201506070741,2010-08-17 14:40:37,510.24265120454055,2,1,0.5500248074531555,3.7921700477600098,0.077947532412165,0.0,0.286365923471422,0.0,6.480216688942164e-05,0.0,0,0,0
23,660.3353106463258,2010-08-17 14:41:07,540.2578111184799,2,1,0.5500248074531555,3.792656183242798,0.082532837594075,0.0,0.303754709973508,0.0,3.24249267578125e-05,0.0,0,0,0
24,690.3506449448852,2010-08-17 14:41:37,570.2731454320768,2,1,0.5500248074531555,3.793627977371216,0.087118247533707,0.0,0.321147875440792,0.0,3.237724376958795e-05,0.0,0,0,0
25,720.365701942325,2010-08-17 14:42:07,600.2882024245041,2,1,0.5500248074531555,3.794600009918213,0.091703643711607,0.0,0.338545046076469,0.0,3.237724376958795e-05,0.0,0,0,0
26,750.3808799764255,2010-08-17 14:42:37,630.3033804586046,2,1,0.5498448610305786,3.79573392868042,0.096288976627839,0.0,0.3559468302704,0.0,3.237724376958795e-05,0.0,0,0,0
27,780.3960644014539,2010-08-17 14:43:07,660.318564873608,2,1,0.5500248074531555,3.796867847442627,0.100874331587221,0.0,0.373354051066255,0.0,3.237724376958795e-05,0.0,0,0,0
28,810.4112792272504,2010-08-17 14:43:37,690.3337796994048,2,1,0.5498448610305786,3.798163890838623,0.105459700246168,0.0,0.390767385803334,0.0,3.24249267578125e-05,0.0,0,0,0
29,840.4259808640221,2010-08-17 14:44:07,720.3484813411887,2,1,0.5500248074531555,3.799945831298828,0.110042754514357,0.0,0.408178554412028,0.0,9.722709364723414e-05,0.0,0,0,0
30,870.4262038806174,2010-08-17 14:44:37,750.3487043627965,2,1,0.5500248074531555,3.801403760910034,0.114628103863461,0.0,0.425605764605092,0.0,3.24249267578125e-05,0.0,0,0,0
31,900.441211745604,2010-08-17 14:45:07,780.363712227783,2,1,0.5498448610305786,3.803347587585449,0.119213477532711,0.0,0.4430409912571,0.0,6.480216688942164e-05,0.0,0,0,0
32,930.4563977194927,2010-08-17 14:45:37,810.3788981916468,2,1,0.5502047538757324,3.8051295280456543,0.12379885523723,0.0,0.460484679696188,0.0,3.24249267578125e-05,0.0,0,0,0
33,960.471626043932,2010-08-17 14:46:07,840.3941265461613,2,1,0.5500248074531555,3.8072352409362793,0.128384267011802,0.0,0.477937504619771,0.0,6.47544875391759e-05,0.0,0,0,0
34,990.486789261104,2010-08-17 14:46:37,870.4092897382707,2,1,0.5498448610305786,3.8091793060302734,0.132969698530507,0.0,0.49539999459756,0.0,3.24249267578125e-05,0.0,0,0,0
35,1020.5019700270128,2010-08-17 14:47:07,900.4244705091921,2,1,0.5498448610305786,3.8114471435546875,0.137555127690532,0.0,0.51287255383895,0.0,0.0,0.0,0,0,0
36,1050.5171556700773,2010-08-17 14:47:37,930.4396561422316,2,1,0.5500248074531555,3.8140389919281006,0.142140568376897,0.0,0.530355919237345,0.0,6.480216688942164e-05,0.0,0,0,0
37,1080.5323402154056,2010-08-17 14:48:07,960.4548406925724,2,1,0.5500248074531555,3.8166308403015137,0.146725966464058,0.0,0.547850645671262,0.0,3.237724376958795e-05,0.0,0,0,0
38,1110.5476735114664,2010-08-17 14:48:37,990.4701739836208,2,1,0.5498448610305786,3.819384813308716,0.151311356115377,0.0,0.565357713178832,0.0,6.480216688942164e-05,0.0,0,0,0
