Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000115914725605,2010-09-27 14:12:48,30.000116501189503,1,1,0.0,3.4518258571624756,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
2,60.015409084214056,2010-09-27 14:13:18,60.01540967067796,1,1,0.0,3.4518258571624756,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.03067615355252,2010-09-27 14:13:48,90.03067673500392,1,1,0.0,3.4519877433776855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,120.01484762850346,2010-09-27 14:14:18,120.01484830018006,1,1,0.0,3.4518258571624756,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
5,150.03065875569462,2010-09-27 14:14:48,30.01533185605608,2,1,0.5500248074531555,3.5848209857940674,0.004584979789565,0.0,0.016314317149779,0.0,0.0012635707389563322,0.0,0,0,0
6,180.04586401574758,2010-09-27 14:15:18,60.03053712112157,2,1,0.5498448610305786,3.625318765640259,0.009169998079784,0.0,0.032847511186491,0.0,0.000971937202848494,0.0,0,0,0
7,210.0612876057858,2010-09-27 14:15:48,90.0459607211848,2,1,0.5498448610305786,3.658041000366211,0.013755075704281,0.0,0.049547364129871,0.0,0.0007775306585244834,0.0,0,0,0
8,240.07644681589105,2010-09-27 14:16:18,120.06111994131504,2,1,0.5498448610305786,3.685741662979126,0.018340038573229,0.0,0.066384217846757,0.0,0.0006803512806072831,0.0,0,0,0
9,270.09175956425133,2010-09-27 14:16:48,150.0764326997004,2,1,0.5498448610305786,3.709716320037842,0.022925107430064,0.0,0.083339495327721,0.0,0.0005831718444824219,0.0,0,0,0
10,300.1070321674031,2010-09-27 14:17:18,180.0917052878146,2,1,0.5502047538757324,3.7310993671417236,0.027510149002756,0.0,0.100398558872846,0.0,0.0005507945897988975,0.0,0,0,0
11,330.1224517073316,2010-09-27 14:17:48,210.10712484779313,2,1,0.5500248074531555,3.7498903274536133,0.032095231834849,0.0,0.117550006326828,0.0,0.0004211902560200542,0.0,0,0,0
12,360.13762551888425,2010-09-27 14:18:18,240.12229863428328,2,1,0.5498448610305786,3.766737461090088,0.036680285720779,0.0,0.134783553072217,0.0,0.0003887653292622417,0.0,0,0,0
13,390.1529463825015,2010-09-27 14:18:48,270.1376194878755,2,1,0.5498448610305786,3.7798588275909424,0.041265398712869,0.0,0.152086350868406,0.0,0.00032401084899902344,0.0,0,0,0
14,420.1682072714127,2010-09-27 14:19:18,300.15288038681166,2,1,0.5498448610305786,3.7871484756469727,0.045850455391078,0.0,0.169435961007681,0.0,0.00012960433377884328,0.0,0,0,0
15,450.18353967884514,2010-09-27 14:19:48,330.16821279424414,2,1,0.5498448610305786,3.7905502319335938,0.05043553839414,0.0,0.186809235932908,0.0,6.480216688942164e-05,0.0,0,0,0
16,480.19880690858395,2010-09-27 14:20:18,360.1834800490455,2,1,0.5500248074531555,3.792332172393799,0.0550205659439,0.0,0.204193388428697,0.0,0.0,0.0,0,0,0
17,510.214094669572,2010-09-27 14:20:48,390.198767805021,2,1,0.5496649146080017,3.793627977371216,0.059605707642619,0.0,0.221585351385436,0.0,0.0,0.0,0,0,0
18,540.2294012926426,2010-09-27 14:21:18,420.2140744280917,2,1,0.5498448610305786,3.795409917831421,0.064190735571119,0.0,0.23898359871332,0.0,6.480216688942164e-05,0.0,0,0,0
19,570.2446581565066,2010-09-27 14:21:48,450.2293312719056,2,1,0.5500248074531555,3.797029972076416,0.06877559806349,0.0,0.256388680603855,0.0,3.24249267578125e-05,0.0,0,0,0
20,600.2599217120742,2010-09-27 14:22:18,480.2445948374982,2,1,0.5496649146080017,3.798649787902832,0.0733605374494,0.0,0.273802000811554,0.0,-3.237724376958795e-05,0.0,0,0,0
21,630.27527014952,2010-09-27 14:22:48,510.259943274944,2,1,0.5500248074531555,3.800755739212036,0.077945641521159,0.0,0.291224220888373,0.0,9.722709364723414e-05,0.0,0,0,0
22,660.290695117999,2010-09-27 14:23:18,540.275368243423,2,1,0.5496649146080017,3.802375555038452,0.082530810600084,0.0,0.308655357010294,0.0,0.0,0.0,0,0,0
