Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.01555243722817,2010-08-31 13:30:15,30.01555302368981,1,1,0.0,3.460249423980713,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
2,60.030864906382064,2010-08-31 13:30:45,60.03086547780622,1,1,0.0,3.460249423980713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.0459090718406,2010-08-31 13:31:15,90.04590964827725,1,1,0.0,3.460087299346924,0.0,0.0,0.0,0.0,-3.24249267578125e-05,0.0,0,0,0
4,120.01373452373608,2010-08-31 13:31:45,120.01373509014776,1,1,0.0,3.460249423980713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,150.01417646851854,2010-08-31 13:32:15,30.000016902896448,2,1,0.5498448610305786,3.5849828720092773,0.004582824385575,0.0,0.016312419444795,0.0,0.0012311458121985197,0.0,0,0,0
6,180.02948750911202,2010-08-31 13:32:45,60.01532805376477,2,1,0.5498448610305786,3.6238608360290527,0.009168025436384,0.0,0.032843138374912,0.0,0.000971937202848494,0.0,0,0,0
7,210.04462185933875,2010-08-31 13:33:15,90.03046227366669,2,1,0.5498448610305786,3.655287265777588,0.013753207902952,0.0,0.049533999268257,0.0,0.0007775783305987716,0.0,0,0,0
8,240.05978179834057,2010-08-31 13:33:45,120.045622207656,2,1,0.5500248074531555,3.682177782058716,0.018338377453352,0.0,0.06635760965416,0.0,0.0006803512806072831,0.0,0,0,0
9,270.07500586216116,2010-08-31 13:34:15,150.06084629653907,2,1,0.5500248074531555,3.7055046558380127,0.022923582324547,0.0,0.083295874150944,0.0,0.0005507945897988975,0.0,0,0,0
10,300.09005341606473,2010-08-31 13:34:45,180.07589386046763,2,1,0.5500248074531555,3.7264015674591064,0.027508736825027,0.0,0.100335076326857,0.0,0.0005507945897988975,0.0,0,0,0
11,330.1053566371697,2010-08-31 13:35:15,210.09119705651008,2,1,0.5502047538757324,3.745030641555786,0.032093977711482,0.0,0.117464743316307,0.0,0.000518369663041085,0.0,0,0,0
12,360.1204915086956,2010-08-31 13:35:45,240.1063319430735,2,1,0.5500248074531555,3.7617156505584717,0.036679150601388,0.0,0.13467484010326,0.0,0.0004535675107035786,0.0,0,0,0
13,390.1356894925168,2010-08-31 13:36:15,270.1215299168697,2,1,0.5500248074531555,3.774837017059326,0.041264370554151,0.0,0.151954595018084,0.0,0.00029158592224121094,0.0,0,0,0
14,420.15076882061146,2010-08-31 13:36:46,300.1366092299269,2,1,0.5500248074531555,3.7826125621795654,0.045849587191223,0.0,0.169283131891069,0.0,0.00012960433377884328,0.0,0,0,0
15,450.1661828980043,2010-08-31 13:37:16,330.15202333238227,2,1,0.5500248074531555,3.7856905460357666,0.050434897597984,0.0,0.186635316089163,0.0,6.480216688942164e-05,0.0,0,0,0
16,480.1812888875475,2010-08-31 13:37:46,360.16712932693787,2,1,0.5498448610305786,3.7868244647979736,0.055020117062194,0.0,0.203996630216749,0.0,0.0,0.0,0,0,0
17,510.19633838629824,2010-08-31 13:38:16,390.1821788106512,2,1,0.5498448610305786,3.7879583835601807,0.059605359195709,0.0,0.221363377669254,0.0,-3.237724376958795e-05,0.0,0,0,0
18,540.2115020345447,2010-08-31 13:38:46,420.1973424639101,2,1,0.5500248074531555,3.7890923023223877,0.064190594899756,0.0,0.238734888636607,0.0,0.0,0.0,0,0,0
19,570.2267097526266,2010-08-31 13:39:16,450.2125501669546,2,1,0.5498448610305786,3.7902262210845947,0.068775830104509,0.0,0.25611175488728,0.0,3.237724376958795e-05,0.0,0,0,0
20,600.2418642380364,2010-08-31 13:39:46,480.2277046573769,2,1,0.5500248074531555,3.7918460369110107,0.073361021125187,0.0,0.273494497892269,0.0,3.237724376958795e-05,0.0,0,0,0
21,630.2576193704433,2010-08-31 13:40:16,510.2434598449212,2,1,0.5498448610305786,3.793466091156006,0.07794637133394,0.0,0.290884638812462,0.0,6.480216688942164e-05,0.0,0,0,0
22,660.2722604563035,2010-08-31 13:40:46,540.2581009057188,2,1,0.5498448610305786,3.794924020767212,0.08253158472099,0.0,0.308281420005103,0.0,3.24249267578125e-05,0.0,0,0,0
23,690.2875532063111,2010-08-31 13:41:16,570.2733936206391,2,1,0.5498448610305786,3.796705961227417,0.08711681342565,0.0,0.325685976859983,0.0,6.480216688942164e-05,0.0,0,0,0
24,720.302723806885,2010-08-31 13:41:46,600.2885642212128,2,1,0.5498448610305786,3.798325777053833,0.091702061124839,0.0,0.343098637802455,0.0,3.237724376958795e-05,0.0,0,0,0
25,750.3178074356982,2010-08-31 13:42:16,630.3036478750887,2,1,0.5500248074531555,3.800269603729248,0.096287306920821,0.0,0.360519524072303,0.0,3.237724376958795e-05,0.0,0,0,0
26,780.3329864021223,2010-08-31 13:42:46,660.3188268164503,2,1,0.5500248074531555,3.802051544189453,0.100872548310856,0.0,0.377948829857695,0.0,3.237724376958795e-05,0.0,0,0,0
27,810.3481468423735,2010-08-31 13:43:16,690.3339872767513,2,1,0.5498448610305786,3.8039956092834473,0.105457824980951,0.0,0.39538697340404,0.0,3.24249267578125e-05,0.0,0,0,0
28,840.3633484903268,2010-08-31 13:43:46,720.349189019942,2,1,0.5500248074531555,3.8057773113250732,0.11004307658473,0.0,0.412833621472361,0.0,-3.24249267578125e-05,0.0,0,0,0
29,870.3785241334682,2010-08-31 13:44:16,750.3643645628335,2,1,0.5500248074531555,3.8078832626342773,0.114628355534975,0.0,0.430289445955902,0.0,6.480216688942164e-05,0.0,0,0,0
30,900.3936934809186,2010-08-31 13:44:46,780.3795339052715,2,1,0.5498448610305786,3.8099892139434814,0.119213652299172,0.0,0.447754696202964,0.0,9.71794142969884e-05,0.0,0,0,0
31,930.4088751641137,2010-08-31 13:45:16,810.3947155884665,2,1,0.5500248074531555,3.8120951652526855,0.123798877142882,0.0,0.465229288701584,0.0,9.722709364723414e-05,0.0,0,0,0
32,960.4240828922207,2010-08-31 13:45:46,840.409923341636,2,1,0.5498448610305786,3.8143630027770996,0.12838422905515,0.0,0.48271454532405,0.0,3.24249267578125e-05,0.0,0,0,0
33,990.4392855526976,2010-08-31 13:46:16,870.4251259870755,2,1,0.5498448610305786,3.8169548511505127,0.132969546282885,0.0,0.500210398317577,0.0,9.71794142969884e-05,0.0,0,0,0
34,1020.454423236232,2010-08-31 13:46:46,900.4402636655973,2,1,0.5500248074531555,3.819546699523926,0.137554829038938,0.0,0.517717560663641,0.0,6.480216688942164e-05,0.0,0,0,0
35,1050.4698776742157,2010-08-31 13:47:16,930.4557181787686,2,1,0.5500248074531555,3.822138547897339,0.142140163134322,0.0,0.535236797741883,0.0,9.71794142969884e-05,0.0,0,0,0
36,1080.4849105866283,2010-08-31 13:47:46,960.4707510009563,2,1,0.5498448610305786,3.824892520904541,0.146725447001104,0.0,0.552768378749828,0.0,6.480216688942164e-05,0.0,0,0,0
37,1110.488852000614,2010-08-31 13:48:16,990.4746924400043,2,1,0.5500248074531555,3.827646255493164,0.15130898343608,0.0,0.570306177133142,0.0,6.480216688942164e-05,0.0,0,0,0
38,1140.4995661794133,2010-08-31 13:48:46,1020.4854066087788,2,1,0.5500248074531555,3.8307242393493652,0.155893549573342,0.0,0.587861409628776,0.0,9.722709364723414e-05,0.0,0,0,0
39,1170.5148524833555,2010-08-31 13:49:16,1050.5006929077083,2,1,0.5500248074531555,3.8336398601531982,0.160478864593211,0.0,0.605433261869484,0.0,6.47544875391759e-05,0.0,0,0,0
40,1200.5299038216913,2010-08-31 13:49:46,1080.515744246044,2,1,0.5500248074531555,3.8367178440093994,0.165064190688329,0.0,0.623019030168626,0.0,0.00012960433377884328,0.0,0,0,0
41,1230.5452343207812,2010-08-31 13:50:16,1110.531074745134,2,1,0.5498448610305786,3.8397955894470215,0.169649460576379,0.0,0.640618455053743,0.0,0.00012955666170455515,0.0,0,0,0
42,1260.5602883107254,2010-08-31 13:50:46,1140.5461287200408,2,1,0.5502047538757324,3.8427114486694336,0.174234704549654,0.0,0.658231494232495,0.0,6.480216688942164e-05,0.0,0,0,0
43,1290.5755705545484,2010-08-31 13:51:16,1170.5614109738888,2,1,0.5498448610305786,3.8454654216766357,0.178819911941224,0.0,0.675857814712592,0.0,6.480216688942164e-05,0.0,0,0,0
44,1320.5906231710694,2010-08-31 13:51:46,1200.5764635853975,2,1,0.5500248074531555,3.848543167114258,0.183405227682739,0.0,0.693497701384921,0.0,9.71794142969884e-05,0.0,0,0,0
45,1350.6059531789351,2010-08-31 13:52:16,1230.5917936333633,2,1,0.5498448610305786,3.85145902633667,0.187990430150401,0.0,0.711150134523243,0.0,9.71794142969884e-05,0.0,0,0,0
46,1380.6210261211145,2010-08-31 13:52:46,1260.6068665504797,2,1,0.5500248074531555,3.854050874710083,0.192575634244223,0.0,0.728815477935318,0.0,6.480216688942164e-05,0.0,0,0,0
47,1410.6361852029795,2010-08-31 13:53:16,1290.6220256373576,2,1,0.5502047538757324,3.856966733932495,0.197160963948054,0.0,0.746494068995085,0.0,9.71794142969884e-05,0.0,0,0,0
48,1440.6513583549124,2010-08-31 13:53:46,1320.637198784278,2,1,0.5500248074531555,3.859558582305908,0.201746211119172,0.0,0.764185149270489,0.0,6.480216688942164e-05,0.0,0,0,0
49,1470.6708982100129,2010-08-31 13:54:16,1350.6567386494032,2,1,0.5498448610305786,3.8623125553131104,0.206332113714886,0.0,0.781891414724099,0.0,3.24249267578125e-05,0.0,0,0,0
50,1500.6817382725533,2010-08-31 13:54:46,1380.6675786818687,2,1,0.5498448610305786,3.8650662899017334,0.210916687850582,0.0,0.799605102444274,0.0,3.237724376958795e-05,0.0,0,0,0
51,1530.6969096751257,2010-08-31 13:55:16,1410.6827500994789,2,1,0.5500248074531555,3.8678202629089355,0.215501978172072,0.0,0.817333715781417,0.0,9.722709364723414e-05,0.0,0,0,0
52,1560.712111027342,2010-08-31 13:55:46,1440.69795146172,2,1,0.5498448610305786,3.8702499866485596,0.220087236036329,0.0,0.835074054055838,0.0,6.480216688942164e-05,0.0,0,0,0
53,1590.7272715828806,2010-08-31 13:56:16,1470.7131120072331,2,1,0.5500248074531555,3.8728418350219727,0.224672481089747,0.0,0.852825738683395,0.0,9.71794142969884e-05,0.0,0,0,0
54,1620.745534269885,2010-08-31 13:56:46,1500.7313747995,2,1,0.5500248074531555,3.8749477863311768,0.229258219660178,0.0,0.870590105329387,0.0,6.480216688942164e-05,0.0,0,0,0
55,1650.757680277242,2010-08-31 13:57:16,1530.7435206865573,2,1,0.5500248074531555,3.876891851425171,0.233843001270429,0.0,0.888360870918545,0.0,3.24249267578125e-05,0.0,0,0,0
56,1680.7728096250007,2010-08-31 13:57:46,1560.7586500343164,2,1,0.5500248074531555,3.879159688949585,0.238428245961387,0.0,0.906142825996905,0.0,9.722709364723414e-05,0.0,0,0,0
57,1710.7881263246986,2010-08-31 13:58:16,1590.7739667590763,2,1,0.5500248074531555,3.880779504776001,0.243013491452745,0.0,0.923933426115354,0.0,3.237724376958795e-05,0.0,0,0,0
58,1740.80320602873,2010-08-31 13:58:46,1620.7890464480706,2,1,0.5498448610305786,3.882561445236206,0.247598792703144,0.0,0.941732142391516,0.0,3.237724376958795e-05,0.0,0,0,0
59,1770.8183937670162,2010-08-31 13:59:16,1650.8042342114193,2,1,0.5498448610305786,3.883857488632202,0.252184042077292,0.0,0.9595377396698,0.0,0.0,0.0,0,0,0
60,1800.8335406234123,2010-08-31 13:59:46,1680.8193810327275,2,1,0.5500248074531555,3.885315179824829,0.256769323303946,0.0,0.977349792917336,0.0,3.237724376958795e-05,0.0,0,0,0
61,1830.8529767098892,2010-08-31 14:00:16,1710.8388171492795,2,1,0.5500248074531555,3.886287212371826,0.261355224922873,0.0,0.995169953243467,0.0,0.0,0.0,0,0,0
62,1860.864041487489,2010-08-31 14:00:46,1740.8498819218669,2,1,0.5502047538757324,3.887421131134033,0.26593984772476,0.0,1.012990073277814,0.0,3.237724376958795e-05,0.0,0,0,0
63,1890.879091011302,2010-08-31 14:01:16,1770.8649314206175,2,1,0.5502047538757324,3.8883931636810303,0.270525084917974,0.0,1.030817235453917,0.0,3.24249267578125e-05,0.0,0,0,0
64,1920.894276243342,2010-08-31 14:01:46,1800.8801166526573,2,1,0.5500248074531555,3.8893651962280273,0.275110326782972,0.0,1.048648722551091,0.0,3.24249267578125e-05,0.0,0,0,0
65,1950.909484257161,2010-08-31 14:02:16,1830.8953247065765,2,1,0.5500248074531555,3.8901751041412354,0.279695557389191,0.0,1.066484178036825,0.0,3.24249267578125e-05,0.0,0,0,0
66,1980.9246871432,2010-08-31 14:02:46,1860.9105275775776,2,1,0.5498448610305786,3.8909850120544434,0.284280851647531,0.0,1.084323836793591,0.0,0.0,0.0,0,0,0
67,2010.9398314331995,2010-08-31 14:03:16,1890.9256718475276,2,1,0.5498448610305786,3.8917949199676514,0.288866123785681,0.0,1.102167199508713,0.0,3.237724376958795e-05,0.0,0,0,0
68,2040.955018449687,2010-08-31 14:03:46,1920.9408588590024,2,1,0.5500248074531555,3.8926048278808594,0.293451453117145,0.0,1.120014372124667,0.0,3.237724376958795e-05,0.0,0,0,0
69,2070.970197090299,2010-08-31 14:04:16,1950.9560375196645,2,1,0.5498448610305786,3.8934149742126465,0.298036788588465,0.0,1.137865201946942,0.0,0.0,0.0,0,0,0
70,2100.9853989638145,2010-08-31 14:04:46,1980.9712393831553,2,1,0.5500248074531555,3.8942248821258545,0.302622075378029,0.0,1.155719412203514,0.0,3.24249267578125e-05,0.0,0,0,0
71,2131.00056834134,2010-08-31 14:05:16,2010.9864087506555,2,1,0.5500248074531555,3.8950347900390625,0.307207396829232,0.0,1.173577329385803,0.0,3.237724376958795e-05,0.0,0,0,0
72,2161.0157473528766,2010-08-31 14:05:46,2041.0015877822416,2,1,0.5498448610305786,3.8956828117370605,0.311792740144453,0.0,1.191438840474118,0.0,3.24249267578125e-05,0.0,0,0,0
73,2191.0309737475063,2010-08-31 14:06:16,2071.0168141868967,2,1,0.5498448610305786,3.8964927196502686,0.316378062932519,0.0,1.209303883869372,0.0,3.237724376958795e-05,0.0,0,0,0
74,2221.0461602527193,2010-08-31 14:06:46,2101.032000667047,2,1,0.5500248074531555,3.8974647521972656,0.320963402658512,0.0,1.227172572002269,0.0,6.480216688942164e-05,0.0,0,0,0
75,2251.0613048885807,2010-08-31 14:07:16,2131.0471453279715,2,1,0.5498448610305786,3.8979506492614746,0.325548802628925,0.0,1.245044438734358,0.0,6.480216688942164e-05,0.0,0,0,0
76,2281.076476541778,2010-08-31 14:07:46,2161.0623169561063,2,1,0.5498448610305786,3.8987605571746826,0.330134132478557,0.0,1.26291982232568,0.0,3.237724376958795e-05,0.0,0,0,0
77,2311.091657949286,2010-08-31 14:08:16,2191.0774983686265,2,1,0.5498448610305786,3.8995704650878906,0.334719368518457,0.0,1.280798534282774,0.0,0.0,0.0,0,0,0
78,2341.1068654819055,2010-08-31 14:08:46,2221.0927059062587,2,1,0.5496649146080017,3.9002184867858887,0.339304675769964,0.0,1.298681194650971,0.0,0.0,0.0,0,0,0
79,2371.1220258269195,2010-08-31 14:09:17,2251.1078662462596,2,1,0.5500248074531555,3.9011905193328857,0.343889953055311,0.0,1.316567513702322,0.0,-3.237724376958795e-05,0.0,0,0,0
80,2401.1374567412754,2010-08-31 14:09:47,2281.123297165628,2,1,0.5502047538757324,3.9021623134613037,0.348475248152655,0.0,1.334457720904592,0.0,6.47544875391759e-05,0.0,0,0,0
81,2431.152514400364,2010-08-31 14:10:17,2311.1383548297295,2,1,0.5498448610305786,3.9028103351593018,0.353060513396777,0.0,1.35235160391351,0.0,0.0,0.0,0,0,0
82,2461.167589553052,2010-08-31 14:10:47,2341.1534299723926,2,1,0.5500248074531555,3.903782367706299,0.357645790794863,0.0,1.370249428444288,0.0,3.24249267578125e-05,0.0,0,0,0
83,2491.182752900549,2010-08-31 14:11:17,2371.1685933299145,2,1,0.5498448610305786,3.904592275619507,0.362231061846596,0.0,1.388151196972158,0.0,3.237724376958795e-05,0.0,0,0,0
84,2521.197933105059,2010-08-31 14:11:47,2401.183773514374,2,1,0.5500248074531555,3.905402183532715,0.366816303424789,0.0,1.406056870869024,0.0,-3.24249267578125e-05,0.0,0,0,0
85,2551.2132429125795,2010-08-31 14:12:17,2431.199083326907,2,1,0.5500248074531555,3.906374216079712,0.371401586492296,0.0,1.423966836378696,0.0,0.0,0.0,0,0,0
86,2581.2285445096363,2010-08-31 14:12:47,2461.2143849740896,2,1,0.5500248074531555,3.907346248626709,0.375986853571264,0.0,1.441880936673353,0.0,3.24249267578125e-05,0.0,0,0,0
87,2611.2436433613902,2010-08-31 14:13:17,2491.2294837807303,2,1,0.5502047538757324,3.908318042755127,0.38057216591348,0.0,1.459799344733759,0.0,6.480216688942164e-05,0.0,0,0,0
88,2641.2588042728157,2010-08-31 14:13:47,2521.244644692156,2,1,0.5500248074531555,3.909127950668335,0.385157463094363,0.0,1.477722055959144,0.0,0.0,0.0,0,0,0
89,2671.273970702995,2010-08-31 14:14:17,2551.2598111223356,2,1,0.5498448610305786,3.910099983215332,0.389742765049127,0.0,1.495649214681599,0.0,0.0,0.0,0,0,0
90,2701.289177543891,2010-08-31 14:14:47,2581.275017958219,2,1,0.5500248074531555,3.911072015762329,0.394328062574483,0.0,1.513580760006902,0.0,3.24249267578125e-05,0.0,0,0,0
91,2731.3042062357845,2010-08-31 14:15:17,2611.2900466451,2,1,0.5500248074531555,3.912205934524536,0.398913289511537,0.0,1.531516632389051,0.0,6.480216688942164e-05,0.0,0,0,0
92,2761.3194239838645,2010-08-31 14:15:47,2641.30526439318,2,1,0.5500248074531555,3.913177967071533,0.403498591596503,0.0,1.549457441176644,0.0,6.480216688942164e-05,0.0,0,0,0
93,2791.3345779028627,2010-08-31 14:16:17,2671.3204183272155,2,1,0.5500248074531555,3.9143118858337402,0.408083866552744,0.0,1.567402795337299,0.0,3.24249267578125e-05,0.0,0,0,0
94,2821.3498130593293,2010-08-31 14:16:47,2701.335653483682,2,1,0.5496649146080017,3.915283679962158,0.412669154676533,0.0,1.585353024628762,0.0,3.237724376958795e-05,0.0,0,0,0
95,2851.3649493343532,2010-08-31 14:17:17,2731.350789748681,2,1,0.5500248074531555,3.9164175987243652,0.417254416009407,0.0,1.603308029266154,0.0,9.71794142969884e-05,0.0,0,0,0
96,2881.380132140346,2010-08-31 14:17:47,2761.365972554675,2,1,0.5496649146080017,3.9172277450561523,0.421839685518324,0.0,1.621268072441479,0.0,-3.237724376958795e-05,0.0,0,0,0
97,2911.395327612909,2010-08-31 14:18:17,2791.38116811245,2,1,0.5498448610305786,3.9183616638183594,0.426424983537699,0.0,1.639233179878299,0.0,3.24249267578125e-05,0.0,0,0,0
98,2941.410527070403,2010-08-31 14:18:47,2821.396367484731,2,1,0.5498448610305786,3.9196574687957764,0.431010250972069,0.0,1.657203271752022,0.0,0.0,0.0,0,0,0
99,2971.4256808891514,2010-08-31 14:19:17,2851.4115212984666,2,1,0.5498448610305786,3.9206295013427734,0.43559552913568,0.0,1.675178681007545,0.0,0.0,0.0,0,0,0
