Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.014927790416113,2011-01-18 13:17:52,30.01492836184028,1,1,0.0,3.802537679672241,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.03004730366452,2011-01-18 13:18:22,60.03004787508869,1,1,0.0,3.802537679672241,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
3,90.04517624039913,2011-01-18 13:18:52,90.04517681182331,1,1,0.0,3.802537679672241,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,120.01302451417378,2011-01-18 13:19:22,120.01302507557295,1,1,0.0,3.802699565887451,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,150.02888129020351,2011-01-18 13:19:53,30.015446498195505,2,1,0.5500248074531555,3.911720037460327,0.004585753509968,0.0,0.017888366809986,0.0,0.0004211902560200542,0.0,0,0,0
6,180.04402398623054,2011-01-18 13:20:23,60.03058919422252,2,1,0.5502047538757324,3.9259750843048096,0.009171420197189,0.0,0.035860427365377,0.0,0.0003563404025044292,0.0,0,0,0
7,210.05912611114184,2011-01-18 13:20:53,90.04569132414633,2,1,0.5498448610305786,3.936018705368042,0.013757116754211,0.0,0.053887499043902,0.0,0.0002267837553517893,0.0,0,0,0
8,240.07438420477524,2011-01-18 13:21:23,120.06094942780469,2,1,0.5500248074531555,3.9439563751220703,0.018342821334115,0.0,0.071955817097643,0.0,0.00016202926053665578,0.0,0,0,0
9,270.0893949469326,2011-01-18 13:21:53,150.07596017998705,2,1,0.5498448610305786,3.9505980014801025,0.02292853306858,0.0,0.090057222837432,0.0,0.00019440651522018015,0.0,0,0,0
10,300.10451629475335,2011-01-18 13:22:23,180.0910815077578,2,1,0.5500248074531555,3.9562675952911377,0.027514209586356,0.0,0.108186456917433,0.0,0.00016198158846236765,0.0,0,0,0
11,330.1197468848394,2011-01-18 13:22:53,210.10631210786883,2,1,0.5502047538757324,3.961127281188965,0.03209995942549,0.0,0.126340302603314,0.0,9.71794142969884e-05,0.0,0,0,0
12,360.1347504240448,2011-01-18 13:23:23,240.12131564206177,2,1,0.5498448610305786,3.965663194656372,0.036685681984659,0.0,0.144515599491796,0.0,0.00012960433377884328,0.0,0,0,0
13,390.1500173697402,2011-01-18 13:23:53,270.13658259778214,2,1,0.5500248074531555,3.969712972640991,0.041271446530645,0.0,0.16271096191422,0.0,6.480216688942164e-05,0.0,0,0,0
14,420.1653766656007,2011-01-18 13:24:23,300.15194187359265,2,1,0.5500248074531555,3.9737627506256104,0.045857196655882,0.0,0.180924734713216,0.0,9.71794142969884e-05,0.0,0,0,0
15,450.180116196817,2011-01-18 13:24:53,330.1666814048089,2,1,0.5500248074531555,3.9776504039764404,0.050442859099529,0.0,0.199155915073635,0.0,0.00012955666170455515,0.0,0,0,0
16,480.19546417446895,2011-01-18 13:25:23,360.1820294325858,2,1,0.5500248074531555,3.9810523986816406,0.055028676077577,0.0,0.217404512037044,0.0,9.722709364723414e-05,0.0,0,0,0
17,510.21038017048977,2011-01-18 13:25:53,390.1969453885068,2,1,0.5500248074531555,3.9847781658172607,0.059614226770753,0.0,0.23566870746755,0.0,6.480216688942164e-05,0.0,0,0,0
18,540.2255221647679,2011-01-18 13:26:23,420.21208744293466,2,1,0.5502047538757324,3.988342046737671,0.0641997757733,0.0,0.25394899268091,0.0,9.722709364723414e-05,0.0,0,0,0
19,570.2406060041059,2011-01-18 13:26:53,450.2271712221229,2,1,0.5498448610305786,3.991581678390503,0.06878546670459,0.0,0.272245517390786,0.0,9.71794142969884e-05,0.0,0,0,0
20,600.2557337929796,2011-01-18 13:27:23,480.2422990009717,2,1,0.5500248074531555,3.994983673095703,0.073371070217279,0.0,0.290557159546767,0.0,6.480216688942164e-05,0.0,0,0,0
21,630.2709883327558,2011-01-18 13:27:53,510.2575535557852,2,1,0.5500248074531555,3.998385429382324,0.077956734358098,0.0,0.308884310010369,0.0,0.00012960433377884328,0.0,0,0,0
22,660.28781604837,2011-01-18 13:28:23,540.274381266387,2,1,0.5502047538757324,4.001625061035156,0.082542678783428,0.0,0.327227745258334,0.0,9.71794142969884e-05,0.0,0,0,0
23,690.3011628534842,2011-01-18 13:28:53,570.2877280715012,2,1,0.5498448610305786,4.0048651695251465,0.087127961116193,0.0,0.345583627454644,0.0,6.4849853515625e-05,0.0,0,0,0
24,720.3162308232705,2011-01-18 13:29:23,600.3027960312625,2,1,0.5500248074531555,4.0081048011779785,0.091713601159264,0.0,0.36395612152319,0.0,6.47544875391759e-05,0.0,0,0,0
25,750.3313456799133,2011-01-18 13:29:53,630.3179108879053,2,1,0.5502047538757324,4.011344909667969,0.096299255007938,0.0,0.382343741766484,0.0,6.4849853515625e-05,0.0,0,0,0
26,780.3464958746292,2011-01-18 13:30:23,660.3330610826214,2,1,0.5500248074531555,4.01474666595459,0.100884891182947,0.0,0.400746088840052,0.0,0.00012960433377884328,0.0,0,0,0
27,810.3615973980416,2011-01-18 13:30:53,690.3481626060335,2,1,0.5500248074531555,4.017986297607422,0.105470568972505,0.0,0.419163537791715,0.0,9.71794142969884e-05,0.0,0,0,0
28,840.3767188360872,2011-01-18 13:31:23,720.3632840440791,2,1,0.5500248074531555,4.021064281463623,0.110056183734938,0.0,0.437595557570849,0.0,6.47544875391759e-05,0.0,0,0,0
29,870.3918390861719,2011-01-18 13:31:53,750.378404294164,2,1,0.5502047538757324,4.024466037750244,0.114641831736652,0.0,0.456042463282599,0.0,9.71794142969884e-05,0.0,0,0,0
30,900.4069953059042,2011-01-18 13:32:23,780.3935605138962,2,1,0.5498448610305786,4.027381896972656,0.119227444763258,0.0,0.474504026507834,0.0,3.24249267578125e-05,0.0,0,0,0
31,930.4222212544221,2011-01-18 13:32:53,810.4087864874763,2,1,0.5498448610305786,4.030783653259277,0.123813021703059,0.0,0.492980263540492,0.0,6.47544875391759e-05,0.0,0,0,0
32,960.4373298905613,2011-01-18 13:33:23,840.4238950985533,2,1,0.5500248074531555,4.034185409545898,0.128398587461243,0.0,0.511471154720398,0.0,9.71794142969884e-05,0.0,0,0,0
33,990.4523377204605,2011-01-18 13:33:53,870.4389029284525,2,1,0.5502047538757324,4.0372633934021,0.132984158425249,0.0,0.529976874323832,0.0,6.47544875391759e-05,0.0,0,0,0
34,1020.4674849678308,2011-01-18 13:34:23,900.4540501758228,2,1,0.5498448610305786,4.040503025054932,0.137569760982076,0.0,0.548497523639258,0.0,6.47544875391759e-05,0.0,0,0,0
35,1050.4825804662269,2011-01-18 13:34:53,930.4691456742187,2,1,0.5498448610305786,4.043581008911133,0.142155384036193,0.0,0.567033113522133,0.0,9.71794142969884e-05,0.0,0,0,0
36,1080.4979203286532,2011-01-18 13:35:23,960.48448554667,2,1,0.5498448610305786,4.046982765197754,0.146741020532093,0.0,0.585583626273327,0.0,6.47544875391759e-05,0.0,0,0,0
37,1110.5128675575158,2011-01-18 13:35:53,990.4994327905703,2,1,0.5498448610305786,4.050222873687744,0.151326637159961,0.0,0.60414903310598,0.0,9.71794142969884e-05,0.0,0,0,0
