Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.011831533829515,2010-08-18 10:59:06,29.94886665072951,1,1,0.0,3.2575979232788086,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
2,60.02700732233317,2010-08-18 10:59:36,59.964042444245656,1,1,0.0,3.2577598094940186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.04219521600665,2010-08-18 11:00:06,89.97923034794411,1,1,0.0,3.2577598094940186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,120.0573645584447,2010-08-18 11:00:36,119.9943996753447,1,1,0.0,3.2577598094940186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,120.07303070329804,2010-08-18 11:00:36,120.01006594049784,1,1,0.0,3.2577598094940186,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
6,150.08861806073674,2010-08-18 11:01:06,30.015190615456984,2,1,0.5500248074531555,3.430928945541382,0.004584894835773,0.0,0.01552804305565,0.0,0.0020411014556884766,0.0,0,0,0
7,180.1038123202759,2010-08-18 11:01:36,60.03038489504612,2,1,0.5500248074531555,3.495401620864868,0.0091702727493,0.0,0.031415410234484,0.0,0.0015227317344397306,0.0,0,0,0
8,210.11899262002296,2010-08-18 11:02:06,90.04556515970573,2,1,0.5498448610305786,3.544322967529297,0.013755627503978,0.0,0.047559588653848,0.0,0.0011663436889648438,0.0,0,0,0
9,240.1342788588027,2010-08-18 11:02:36,120.06085139848544,2,1,0.5500248074531555,3.5846588611602783,0.018341047943615,0.0,0.063907058379706,0.0,0.0010043621296063066,0.0,0,0,0
10,270.1493532044796,2010-08-18 11:03:06,150.07592576421234,2,1,0.5498448610305786,3.6186771392822266,0.022926451802372,0.0,0.080423817218066,0.0,0.0008423805120401084,0.0,0,0,0
11,300.16452975488215,2010-08-18 11:03:36,180.09110228955242,2,1,0.5498448610305786,3.6483216285705566,0.027511888637035,0.0,0.097086429827197,0.0,0.0007451534038409591,0.0,0,0,0
12,330.1797297437004,2010-08-18 11:04:06,210.10630227837072,2,1,0.5498448610305786,3.6744022369384766,0.032097308730701,0.0,0.113876947630309,0.0,0.0006155490991659462,0.0,0,0,0
13,360.1950191904755,2010-08-18 11:04:36,240.12159172514575,2,1,0.5500248074531555,3.6980531215667725,0.036682679701692,0.0,0.13078095959449,0.0,0.0006155967712402344,0.0,0,0,0
14,390.2101119620754,2010-08-18 11:05:06,270.13668450677073,2,1,0.5498448610305786,3.719111919403076,0.041268142516408,0.0,0.147787370831288,0.0,0.000518369663041085,0.0,0,0,0
15,420.2253034346687,2010-08-18 11:05:36,300.15187599440145,2,1,0.5498448610305786,3.738065004348755,0.04585359606914,0.0,0.164885773508148,0.0,0.0004535675107035786,0.0,0,0,0
16,450.2404490279165,2010-08-18 11:06:06,330.1670215625868,2,1,0.5500248074531555,3.7553980350494385,0.050438975974088,0.0,0.182066878037722,0.0,0.0004211902560200542,0.0,0,0,0
17,480.25575770261344,2010-08-18 11:06:36,360.1823302623461,2,1,0.5498448610305786,3.770301342010498,0.055024431688201,0.0,0.199322384239681,0.0,0.0003563881036825478,0.0,0,0,0
18,510.27086583750344,2010-08-18 11:07:06,390.1974384273111,2,1,0.5500248074531555,3.7811546325683594,0.059609796134221,0.0,0.216637826822009,0.0,0.0002267837553517893,0.0,0,0,0
19,540.2860118718506,2010-08-18 11:07:36,420.2125844065209,2,1,0.5496649146080017,3.7860145568847656,0.064195168619944,0.0,0.233988892932866,0.0,6.480216688942164e-05,0.0,0,0,0
20,570.3011863821687,2010-08-18 11:08:06,450.22775891683887,2,1,0.5500248074531555,3.7881202697753906,0.06878058457785,0.0,0.251354580087274,0.0,3.237724376958795e-05,0.0,0,0,0
21,600.3163677896765,2010-08-18 11:08:36,480.2429403443968,2,1,0.5500248074531555,3.7889301776885986,0.073365932669808,0.0,0.268726251192924,0.0,0.0,0.0,0,0,0
22,630.3315726356002,2010-08-18 11:09:06,510.258145195333,2,1,0.5500248074531555,3.7899022102355957,0.077951221014602,0.0,0.286101827171753,0.0,3.237724376958795e-05,0.0,0,0,0
23,660.3468663379815,2010-08-18 11:09:36,540.2734388776644,2,1,0.5500248074531555,3.7905502319335938,0.082536553013863,0.0,0.303481376547347,0.0,0.0,0.0,0,0,0
24,690.3619236862959,2010-08-18 11:10:06,570.2884962410161,2,1,0.5498448610305786,3.791522264480591,0.087121814579664,0.0,0.320864608270265,0.0,3.24249267578125e-05,0.0,0,0,0
25,720.3771016000964,2010-08-18 11:10:36,600.3036741347667,2,1,0.5498448610305786,3.792494058609009,0.091707228569053,0.0,0.338252845593868,0.0,-3.24249267578125e-05,0.0,0,0,0
26,750.3923020600889,2010-08-18 11:11:06,630.3188746148091,2,1,0.5498448610305786,3.793790102005005,0.096292708219697,0.0,0.355646345918068,0.0,3.24249267578125e-05,0.0,0,0,0
27,780.4075950105964,2010-08-18 11:11:36,660.3341675452667,2,1,0.5500248074531555,3.795085906982422,0.100878168765596,0.0,0.37304518897982,0.0,3.237724376958795e-05,0.0,0,0,0
28,810.4254288237152,2010-08-18 11:12:06,690.3520013684106,2,1,0.5498448610305786,3.796381950378418,0.105463997065766,0.0,0.390451783622994,0.0,3.24249267578125e-05,0.0,0,0,0
