Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.00078257593868,2013-07-03 12:07:33,30.000783137333528,1,1,0.0,3.326508045196533,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.000620795515005,2013-07-03 12:08:03,60.000621346884955,1,1,0.0,3.326831817626953,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
3,90.01573075439944,2013-07-03 12:08:34,30.01471279718069,2,1,2.599924325942993,3.5245532989501953,0.021665539763691,0.0,0.075526199396522,0.0,0.0012954712146893144,0.0,0,0,0
4,120.01612369223729,2013-07-03 12:09:04,60.015105760080814,2,1,2.599924325942993,3.577505588531494,0.043342396776571,0.0,0.152425532154741,0.0,0.0022670745383948088,0.0,0,0,0
5,150.0313729021974,2013-07-03 12:09:34,90.03035493996623,2,1,2.599924325942993,3.742678165435791,0.065018403390429,0.0,0.231433575263136,0.0,0.007092714309692383,0.0,0,0,0
6,179.57814154814082,2013-07-03 12:10:03,119.5771236209968,2,1,2.5997440814971924,4.100390434265137,0.086356009377595,0.0,0.314684995538186,0.0,0.014476871117949486,0.0,0,0,0
7,209.59369046556117,2013-07-03 12:10:33,30.01516912096979,3,1,0.6637347936630249,4.099904537200928,0.096522224454863,0.0,0.35636343688679,0.0,0.0,0.0,0,0,0
8,239.6090797184742,2013-07-03 12:11:03,60.03055834882053,3,1,0.3418779969215393,4.099742412567139,0.10046260034069,0.0,0.372517823567051,0.0,3.23295607813634e-05,0.0,0,0,0
9,269.62458034811556,2013-07-03 12:11:33,90.04605895841206,3,1,0.21836431324481964,4.099580764770508,0.102731433867498,0.0,0.381819382543804,0.0,-3.23295607813634e-05,0.0,0,0,0
10,299.63981124758106,2013-07-03 12:12:03,120.06128984785272,3,1,0.15597638487815857,4.099742412567139,0.104265472682867,0.0,0.388108487706117,0.0,0.0,0.0,0,0,0
11,329.6553274258548,2013-07-03 12:12:33,150.07680602612646,3,1,0.11937306076288223,4.099904537200928,0.105400986392283,0.0,0.392763793751119,0.0,3.24249267578125e-05,0.0,0,0,0
12,359.6707695000083,2013-07-03 12:13:03,180.0922481153173,3,1,0.0959325060248375,4.099742412567139,0.106291922961856,0.0,0.396416396648033,0.0,0.0,0.0,0,0,0
13,389.0454832557244,2013-07-03 12:13:33,209.4669620013572,3,1,0.07988474518060684,4.099742412567139,0.107007393647806,0.0,0.399349640073735,0.0,0.0,0.0,0,0,0
14,419.0612612082251,2013-07-03 12:14:03,30.01537283712609,4,1,0.0,4.02444314956665,0.107007393647806,0.0,0.399349640073735,0.0,-0.001813697861507535,0.0,0,0,0
15,449.07666684183795,2013-07-03 12:14:33,60.03077847073884,4,1,0.0,3.9727864265441895,0.107007393647806,0.0,0.399349640073735,0.0,-0.0012954712146893144,0.0,0,0,0
16,479.0921020689792,2013-07-03 12:15:03,90.0462137429922,4,1,0.0,3.9314932823181152,0.107007393647806,0.0,0.399349640073735,0.0,-0.0011011123424395919,0.0,0,0,0
17,509.0606157190482,2013-07-03 12:15:33,120.01472735797404,4,1,0.0,3.896515369415283,0.107007393647806,0.0,0.399349640073735,0.0,-0.0010040283668786287,0.0,0,0,0
18,509.0921414854537,2013-07-03 12:15:33,0.031089294940506,5,1,-0.00035406628740020096,3.8963534832000732,0.107007393647806,3.057686e-09,0.399349640073735,1.1913827e-08,0.0,0.03690725937485695,0,0,0
19,539.1076952999797,2013-07-03 12:16:03,30.015237144983303,6,1,0.0,3.8663957118988037,0.107007393647806,3.057686e-09,0.399349640073735,1.1913827e-08,-0.0008420467493124306,0.03690725937485695,0,0,0
20,569.1074875152531,2013-07-03 12:16:33,60.01502946551817,6,1,0.0,3.840162515640259,0.107007393647806,3.057686e-09,0.399349640073735,1.1913827e-08,-0.0007448673131875694,0.03690725937485695,0,0,0
21,599.1230218943269,2013-07-03 12:17:03,30.0151119639566,7,1,-2.599730968475342,3.2275662422180176,0.107007393647806,0.02167591482374,0.399349640073735,0.071570697237828,-0.0013602733379229903,0.03690725937485695,0,0,0
22,629.1386760754847,2013-07-03 12:17:33,60.03076618020158,7,1,-2.599730968475342,3.207162618637085,0.107007393647806,0.043352380002935,0.399349640073735,0.141256104531759,-0.0002914905489888042,0.03690725937485695,0,0,0
23,659.1540556192742,2013-07-03 12:18:03,90.04614571897869,7,1,-2.599730968475342,3.2013330459594727,0.107007393647806,0.065028418423705,0.399349640073735,0.210701762766219,-9.71794142969884e-05,0.03690725937485695,0,0,0
24,689.1695056632296,2013-07-03 12:18:33,120.06159571782196,7,1,-2.599730968475342,3.197932481765747,0.107007393647806,0.086704173320717,0.399349640073735,0.280055428093094,-9.713172767078504e-05,0.03690725937485695,0,0,0
25,719.1848880791554,2013-07-03 12:19:03,150.07697813876013,7,1,-2.599730968475342,3.1955034732818604,0.107007393647806,0.108379908271405,0.399349640073735,0.349348369853861,-9.713172767078504e-05,0.03690725937485695,0,0,0
26,749.2003003442449,2013-07-03 12:19:33,180.09239044896165,7,1,-2.5999112129211426,3.1932363510131836,0.107007393647806,0.130055704347512,0.399349640073735,0.418589905136978,-9.71794142969884e-05,0.03690725937485695,0,0,0
27,779.215689311448,2013-07-03 12:20:03,210.10777940112743,7,1,-2.5999112129211426,3.191131114959717,0.107007393647806,0.151731443266606,0.399349640073735,0.487782580808606,-6.480216688942164e-05,0.03690725937485695,0,0,0
28,809.231117205369,2013-07-03 12:20:33,240.12320727499863,7,1,-2.599730968475342,3.189026117324829,0.107007393647806,0.17340718510857,0.399349640073735,0.556929543568027,-9.713172767078504e-05,0.03690725937485695,0,0,0
29,839.2465676803954,2013-07-03 12:21:03,270.1386577550375,7,1,-2.5999112129211426,3.1869208812713623,0.107007393647806,0.195082999369131,0.399349640073735,0.626031399126198,-9.71794142969884e-05,0.03690725937485695,0,0,0
30,869.2615078525154,2013-07-03 12:21:33,300.15359794219484,7,1,-2.599730968475342,3.1849777698516846,0.107007393647806,0.216747456583446,0.399349640073735,0.695053424644777,-9.713172767078504e-05,0.03690725937485695,0,0,0
31,899.277377328598,2013-07-03 12:22:03,330.16946743331505,7,1,-2.599730968475342,3.183196544647217,0.107007393647806,0.238434652430024,0.399349640073735,0.764106047657828,-3.237724376958795e-05,0.03690725937485695,0,0,0
32,929.292707955849,2013-07-03 12:22:33,360.18479805054096,7,1,-2.599730968475342,3.18125319480896,0.107007393647806,0.260110361384785,0.399349640073735,0.833082314523708,-9.71794142969884e-05,0.03690725937485695,0,0,0
33,959.3082204449565,2013-07-03 12:23:03,390.2003105195987,7,1,-2.599730968475342,3.179633855819702,0.107007393647806,0.281786245865153,0.399349640073735,0.902021403720469,-6.480216688942164e-05,0.03690725937485695,0,0,0
34,989.3235794677594,2013-07-03 12:23:33,420.2156695273642,7,1,-2.599730968475342,3.1778526306152344,0.107007393647806,0.303462093947974,0.399349640073735,0.970923926504953,-6.47544875391759e-05,0.03690725937485695,0,0,0
35,1019.3390632505428,2013-07-03 12:24:03,450.2311533502471,7,1,-2.5999112129211426,3.1763951778411865,0.107007393647806,0.325138294013264,0.399349640073735,1.039792678758462,-3.2375872251577675e-05,0.03690725937485695,0,0,0
36,1049.3544112659963,2013-07-03 12:24:33,480.24650133562625,7,1,-2.599730968475342,3.1749377250671387,0.107007393647806,0.346814801282609,0.399349640073735,1.108629239707802,-3.24249267578125e-05,0.03690725937485695,0,0,0
37,1079.369428634921,2013-07-03 12:25:04,510.2615187296128,7,1,-2.5999112129211426,3.17348051071167,0.107007393647806,0.368479801646828,0.399349640073735,1.177398154244117,-6.47544875391759e-05,0.03690725937485695,0,0,0
38,1109.36965408662,2013-07-03 12:25:34,540.2617441612622,7,1,-2.599730968475342,3.172023057937622,0.107007393647806,0.390155687289162,0.399349640073735,1.246171242206403,-3.237724376958795e-05,0.03690725937485695,0,0,0
39,1139.385111689356,2013-07-03 12:26:04,570.2772018842971,7,1,-2.599730968475342,3.170727491378784,0.107007393647806,0.411831561106784,0.399349640073735,1.314914140582041,-3.237724376958795e-05,0.03690725937485695,0,0,0
40,1169.4005376685195,2013-07-03 12:26:34,600.2926277381493,7,1,-2.599730968475342,3.1694321632385254,0.107007393647806,0.433507401398364,0.399349640073735,1.383629156397642,-6.47544875391759e-05,0.03690725937485695,0,0,0
41,1199.415895393097,2013-07-03 12:27:04,630.3079855980628,7,1,-2.599730968475342,3.1681365966796875,0.107007393647806,0.455183271129198,0.399349640073735,1.452316238935108,-3.237724376958795e-05,0.03690725937485695,0,0,0
42,1229.4312879191425,2013-07-03 12:27:34,660.3233780038095,7,1,-2.599550724029541,3.1670031547546387,0.107007393647806,0.476859162750945,0.399349640073735,1.520975904391472,0.0,0.03690725937485695,0,0,0
43,1259.4467137278823,2013-07-03 12:28:04,690.3388037975124,7,1,-2.599550724029541,3.165707588195801,0.107007393647806,0.498535067521863,0.399349640073735,1.589608427778181,-3.237724376958795e-05,0.03690725937485695,0,0,0
44,1289.4621083140466,2013-07-03 12:28:34,720.3541984287884,7,1,-2.599730968475342,3.164412021636963,0.107007393647806,0.520211014677751,0.399349640073735,1.65821466847189,-6.480216688942164e-05,0.03690725937485695,0,0,0
45,1319.4774584497684,2013-07-03 12:29:04,750.369548539448,7,1,-2.599730968475342,3.163278579711914,0.107007393647806,0.541886874848444,0.399349640073735,1.726794080325078,-3.237724376958795e-05,0.03690725937485695,0,0,0
46,1349.4929171602569,2013-07-03 12:29:34,780.3850072298866,7,1,-2.599730968475342,3.161983013153076,0.107007393647806,0.563562853031704,0.399349640073735,1.795346966529279,-3.24249267578125e-05,0.03690725937485695,0,0,0
47,1379.508365304492,2013-07-03 12:30:04,810.4004554843958,7,1,-2.5999112129211426,3.1606876850128174,0.107007393647806,0.585238768846789,0.399349640073735,1.863872544002287,-6.47544875391759e-05,0.03690725937485695,0,0,0
48,1409.523791012983,2013-07-03 12:30:34,840.4158812129366,7,1,-2.5999112129211426,3.1593921184539795,0.107007393647806,0.606914673305007,0.399349640073735,1.932370954076206,-6.480216688942164e-05,0.03690725937485695,0,0,0
49,1439.5392688108964,2013-07-03 12:31:04,870.4313590058376,7,1,-2.599730968475342,3.1582586765289307,0.107007393647806,0.628590611967092,0.399349640073735,2.000842392339911,-6.47544875391759e-05,0.03690725937485695,0,0,0
50,1469.5545970873063,2013-07-03 12:31:34,900.4466871619485,7,1,-2.599730968475342,3.1569631099700928,0.107007393647806,0.650266488364077,0.399349640073735,2.069285497347772,-3.237724376958795e-05,0.03690725937485695,0,0,0
51,1499.5694679371873,2013-07-03 12:32:04,930.4615581170909,7,1,-2.5999112129211426,3.155505657196045,0.107007393647806,0.671931172685763,0.399349640073735,2.137664715521292,-6.480216688942164e-05,0.03690725937485695,0,0,0
52,1529.5855168490991,2013-07-03 12:32:34,960.4776070390276,7,1,-2.5999112129211426,3.154210329055786,0.107007393647806,0.693618285351546,0.399349640073735,2.206085497641137,-3.237724376958795e-05,0.03690725937485695,0,0,0
53,1559.600267164498,2013-07-03 12:33:04,990.4923572642026,7,1,-2.599730968475342,3.1529147624969482,0.107007393647806,0.715282901246626,0.399349640073735,2.27440566688099,-3.237724376958795e-05,0.03690725937485695,0,0,0
54,1589.6006220026732,2013-07-03 12:33:34,1020.4927121625268,7,1,-2.599730968475342,3.1512954235076904,0.107007393647806,0.736958730908723,0.399349640073735,2.342730574833547,-6.480216688942164e-05,0.03690725937485695,0,0,0
55,1619.6160885426143,2013-07-03 12:34:04,1050.5081786122444,7,1,-2.5999112129211426,3.1498379707336426,0.107007393647806,0.758634592656812,0.399349640073735,2.411022724505123,-3.24249267578125e-05,0.03690725937485695,0,0,0
56,1649.6314864420106,2013-07-03 12:34:34,1080.523576541715,7,1,-2.599550724029541,3.148380756378174,0.107007393647806,0.780310449922179,0.399349640073735,2.479282625233061,-3.237724376958795e-05,0.03690725937485695,0,0,0
57,1679.6469105765914,2013-07-03 12:35:04,1110.5390006512334,7,1,-2.599550724029541,3.146761417388916,0.107007393647806,0.801986381217201,0.399349640073735,2.5475093807642,-3.237724376958795e-05,0.03690725937485695,0,0,0
58,1709.6623081100784,2013-07-03 12:35:34,1140.5543981847204,7,1,-2.599730968475342,3.145142078399658,0.107007393647806,0.823662204538088,0.399349640073735,2.615701449628288,-6.47544875391759e-05,0.03690725937485695,0,0,0
59,1739.6776968667584,2013-07-03 12:36:04,1170.5697869664627,7,1,-2.6000916957855225,3.1435227394104004,0.107007393647806,0.845338022789005,0.399349640073735,2.683858376400941,-6.47544875391759e-05,0.03690725937485695,0,0,0
60,1769.6932271350404,2013-07-03 12:36:34,1200.5853172197071,7,1,-2.599730968475342,3.1419034004211426,0.107007393647806,0.867014013891695,0.399349640073735,2.751979190832257,-3.237724376958795e-05,0.03690725937485695,0,0,0
61,1799.708569772131,2013-07-03 12:37:04,1230.6006598417607,7,1,-2.599730968475342,3.1402840614318848,0.107007393647806,0.888689831574608,0.399349640073735,2.820062002649688,0.0,0.03690725937485695,0,0,0
