Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.01555551656995,2013-10-28 15:21:44,30.015555902527424,1,1,0.0,3.198904037475586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.01520504405159,2013-10-28 15:22:14,60.01520561546914,1,1,0.0,3.199065923690796,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
3,90.01602128404363,2013-10-28 15:22:44,30.00024048350716,2,1,2.5997440814971924,3.396625280380249,0.021665643273849,0.0,0.073266192102458,0.0,0.0003886222839355469,0.0,0,0,0
4,120.03115128500755,2013-10-28 15:23:14,60.01537046442135,2,1,2.5997440814971924,3.404398202896118,0.043342147396292,0.0,0.146988773820911,0.0,0.0001619339018361643,0.0,0,0,0
5,150.04648144752613,2013-10-28 15:23:44,90.03070062693992,2,1,2.5997440814971924,3.4090943336486816,0.06501794930315,0.0,0.220832737066072,0.0,0.00012955666170455515,0.0,0,0,0
6,180.06174867391465,2013-10-28 15:24:14,120.04596785834087,2,1,2.599924325942993,3.413466453552246,0.086693705729326,0.0,0.294771945063305,0.0,0.0001619339018361643,0.0,0,0,0
7,210.07696259807267,2013-10-28 15:24:44,150.0611817824989,2,1,2.5997440814971924,3.4180006980895996,0.108369456928996,0.0,0.368807846581663,0.0,0.00012955666170455515,0.0,0,0,0
8,240.09212009725331,2013-10-28 15:25:14,180.0763392766671,2,1,2.5997440814971924,3.422534704208374,0.130045309324598,0.0,0.442944322305917,0.0,0.0001295089750783518,0.0,0,0,0
9,270.10705342030474,2013-10-28 15:25:44,210.09127259971856,2,1,2.599924325942993,3.4272308349609375,0.151709965102613,0.0,0.51714443041344,0.0,0.00012955666170455515,0.0,0,0,0
10,300.1225864510927,2013-10-28 15:26:14,240.1068056355189,2,1,2.599924325942993,3.431926965713501,0.173397160242623,0.0,0.591521964379788,0.0,0.0001619339018361643,0.0,0,0,0
11,330.13795787096115,2013-10-28 15:26:44,270.122177085462,2,1,2.599924325942993,3.4361371994018555,0.195073903685332,0.0,0.66596032430269,0.0,0.00012955666170455515,0.0,0,0,0
12,360.15319627585023,2013-10-28 15:27:14,300.13741548032624,2,1,2.599924325942993,3.440185546875,0.216750670266466,0.0,0.740491066642479,0.0,9.713172767078504e-05,0.0,0,0,0
13,390.1680517658157,2013-10-28 15:27:44,330.1522709552544,2,1,2.599924325942993,3.4443960189819336,0.238416150253017,0.0,0.815070871480646,0.0,0.00012955666170455515,0.0,0,0,0
14,420.1680815616554,2013-10-28 15:28:14,360.15230076613136,2,1,2.599924325942993,3.448120355606079,0.260093075889185,0.0,0.889774452915283,0.0,9.713172767078504e-05,0.0,0,0,0
15,450.1833021323018,2013-10-28 15:28:44,390.1675213668524,2,1,2.5997440814971924,3.4516830444335938,0.281769994424792,0.0,0.964557576248493,0.0,9.71794142969884e-05,0.0,0,0,0
16,480.1981945488737,2013-10-28 15:29:14,420.18241375836215,2,1,2.5997440814971924,3.4550836086273193,0.303446633789559,0.0,1.039414631563986,0.0,9.71794142969884e-05,0.0,0,0,0
17,510.2138442741537,2013-10-28 15:29:44,450.19806348865455,2,1,2.599924325942993,3.458160400390625,0.32512397072387,0.0,1.114343994915906,0.0,9.71794142969884e-05,0.0,0,0,0
18,540.2287156685744,2013-10-28 15:30:14,480.21293487806287,2,1,2.599924325942993,3.4609131813049316,0.346789681788725,0.0,1.189298237626276,0.0,6.47544875391759e-05,0.0,0,0,0
